playerId,playerFullName,gamesPlayed_20242025_2,timeOnIce_20242025_2,iCorsiF_20242025_2,iCorsiFper82_20242025_2,iCorsiFper60_20242025_2,iFenwickF_20242025_2,iFenwickFper82_20242025_2,iFenwickFper60_20242025_2,iSOGF_20242025_2,iSOGFper82_20242025_2,iSOGFper60_20242025_2,iGF_20242025_2,iGFper82_20242025_2,iGFper60_20242025_2,ixGF_20242025_2,ixGFper82_20242025_2,ixGFper60_20242025_2,iGFaX_20242025_2,iGFaXper82_20242025_2,iGFaXper60_20242025_2,gamesPlayed_20242025_3,timeOnIce_20242025_3,iCorsiF_20242025_3,iCorsiFper82_20242025_3,iCorsiFper60_20242025_3,iFenwickF_20242025_3,iFenwickFper82_20242025_3,iFenwickFper60_20242025_3,iSOGF_20242025_3,iSOGFper82_20242025_3,iSOGFper60_20242025_3,iGF_20242025_3,iGFper82_20242025_3,iGFper60_20242025_3,ixGF_20242025_3,ixGFper82_20242025_3,ixGFper60_20242025_3,iGFaX_20242025_3,iGFaXper82_20242025_3,iGFaXper60_20242025_3
8482713,Mackie Samoskevich,72,959.2,277,315.47222222222223,17.326939115929942,217,247.13888888888889,13.573811509591327,129,146.91666666666669,8.069224353628023,15,17.083333333333336,0.9382819015846539,18.157942137680948,20.67987854569219,1.135817898520493,-3.157942137680948,-3.596545212358857,-0.1975359969358391,4,45.3,10,205,13.245033112582782,8,164,10.596026490066226,129,2644.5,170.8609271523179,0,0,0,1.063535563647747,21.802479054778814,1.4086563756923802,-1.063535563647747,-21.802479054778814,-1.4086563756923802
8482715,Ryan Ufko,1,15.616666666666667,7,574,26.894343649946638,2,164,7.684098185699039,2,164,7.684098185699039,0,0,0,0.02770238555967807,2.271595615893602,0.10643392530932877,-0.02770238555967807,-2.271595615893602,-0.10643392530932877,0,0,0,0,0,0,0,0,2,Inf,Inf,0,0,0,0,0,0,0,0,0
8482720,Matthew Knies,78,1444.1666666666667,277,291.2051282051282,11.508366993652626,236,248.1025641025641,9.804962492787073,162,170.30769230769232,6.730525100980958,29,30.48717948717949,1.2048470859780727,27.516049042111263,28.92712848016825,1.1431941898626723,1.4839509578887373,1.5600510070112366,0.06165289611540051,13,257.45,42,264.9230769230769,9.788308409399885,39,246,9.089143523014178,162,1021.8461538461538,37.75490386482812,5,31.53846153846154,1.1652748106428432,4.6299879951402545,29.204539661653914,1.0790416768631397,0.3700120048597455,2.3339218768076253,0.08623313377970375
8482726,Samuel Helenius,50,432.71666666666664,69,113.16,9.567461387358934,51,83.64,7.07160189500443,32,52.480000000000004,4.437083541963564,4,6.5600000000000005,0.5546354427454455,3.495710282586515,5.732964863441885,0.4847112050730445,0.504289717413485,0.8270351365581156,0.06992423767240097,6,23.783333333333335,2,27.333333333333332,5.045550105115627,1,13.666666666666666,2.5227750525578134,32,437.3333333333333,80.72880168185003,0,0,0,0.04994653165340423,0.6826025992631911,0.12600386401699734,-0.04994653165340423,-0.6826025992631911,-0.12600386401699734
8482730,Brandt Clarke,78,1269.7666666666667,273,287,12.900007875462684,181,190.2820512820513,8.552752474207859,132,138.76923076923077,6.23736644527866,5,5.2564102564102555,0.23626388050297956,6.402101144485641,6.730414023690033,0.30251705195374884,-1.4021011444856413,-1.4740037672797768,-0.06625317145076928,6,76.73333333333333,9,123,7.037358818418766,7,95.66666666666667,5.473501303214596,132,1804,103.21459600347524,2,27.333333333333332,1.5638575152041703,0.653998872032389,8.937984584442649,0.511380525481451,1.346001127967611,18.395348748890683,1.052476989722719
8482733,Logan Mailloux,7,113.43333333333334,39,456.85714285714283,20.628856890978547,24,281.1428571428571,12.694681163679105,16,187.42857142857142,8.463120775786072,2,23.428571428571427,1.057890096973259,1.303756851470098,15.27258026007829,0.6896157310156262,0.6962431485299021,8.155991168493138,0.3682743659576326,0,0,0,0,0,0,0,0,16,Inf,Inf,0,0,0,0,0,0,0,0,0
8482737,Zachary Bolduc,72,922.05,263,299.52777777777777,17.11403936879779,197,224.36111111111111,12.819261428339027,130,148.05555555555557,8.459411094843013,19,21.63888888888889,1.236375467707825,14.686173268011771,16.725919555235627,0.9556644391092743,4.313826731988229,4.91296933365326,0.2807110285985508,7,92.98333333333333,22,257.7142857142857,14.196092489693493,16,187.42857142857142,10.324430901595267,130,1522.857142857143,83.88600107546155,0,0,0,0.6258306880481541,7.331159488564091,0.4038341059281869,-0.6258306880481541,-7.331159488564091,-0.4038341059281869
8482740,Wyatt Johnston,82,1551.9166666666667,399,399,15.42608602266015,304,304,11.753208398217257,204,204,7.887021425119476,33,33,1.2758417011222682,34.527536949608475,34.527536949608475,1.3348991356772861,-1.527536949608475,-1.5275369496084752,-0.05905743455501809,18,348.53333333333336,82,373.55555555555554,14.11629686304514,64,291.55555555555554,11.017597551644988,204,929.3333333333334,35.1185921958684,4,18.22222222222222,0.6885998469778117,5.538946210290305,25.232977180211392,0.9535293782060585,-1.5389462102903053,-7.010754957989168,-0.26492953122824686
8482742,Zachary L'Heureux,62,746.6,158,208.96774193548387,12.697562282346638,132,174.5806451612903,10.60809000803643,81,107.12903225806451,6.509509777658719,5,6.612903225806451,0.4018215912135012,11.77920053259004,15.578942639877152,0.9466274202456502,-6.779200532590041,-8.9660394140707,-0.544805829032149,0,0,0,0,0,0,0,0,81,Inf,Inf,0,0,0,0,0,0,0,0,0
8482744,James Malatesta,2,21.133333333333333,9,369,25.55205047318612,8,328,22.71293375394322,6,246,17.034700315457414,0,0,0,0.6527129830792546,26.76123230624944,1.8531283431272214,-0.6527129830792546,-26.76123230624944,-1.8531283431272214,0,0,0,0,0,0,0,0,6,Inf,Inf,0,0,0,0,0,0,0,0,0
8482745,Mason McTavish,76,1282.55,365,393.81578947368416,17.0753576858602,289,311.8157894736842,13.519940743050954,187,201.76315789473685,8.74819695138591,22,23.736842105263158,1.0291996413395188,27.70905716146808,29.896614305794508,1.296279622383599,-5.709057161468081,-6.15977220053135,-0.2670799810440801,0,0,0,0,0,0,0,0,187,Inf,Inf,0,0,0,0,0,0,0,0,0
8482747,Brennan Othmann,22,219.36666666666667,65,242.27272727272728,17.77845312262574,50,186.36363636363637,13.675733171250569,28,104.36363636363636,7.658410575900319,0,0,0,3.400475528091192,12.674499695612624,0.9300799195508502,-3.400475528091192,-12.674499695612624,-0.9300799195508502,0,0,0,0,0,0,0,0,28,Inf,Inf,0,0,0,0,0,0,0,0,0
8482749,Joshua Roy,12,132.21666666666667,49,334.8333333333333,22.236228412958525,38,259.66666666666663,17.244422034539266,18,123,8.1684104374133355,2,13.666666666666666,0.9076011597125929,2.939251605886966,20.084885973560937,1.333834083095056,-0.939251605886966,-6.418219306894268,-0.4262329233824628,0,0,0,0,0,0,0,0,18,Inf,Inf,0,0,0,0,0,0,0,0,0
8482751,Ryan Winterton,12,130,28,191.33333333333334,12.923076923076923,21,143.5,9.692307692307693,18,123,8.307692307692308,0,0,0,1.315515911206603,8.989358726578455,0.607161189787663,-1.315515911206603,-8.989358726578455,-0.607161189787663,0,0,0,0,0,0,0,0,18,Inf,Inf,0,0,0,0,0,0,0,0,0
8482758,Ville Koivunen,8,144.91666666666666,33,338.25,13.663024726854514,24,246,9.936745255894193,15,153.75,6.21046578493387,0,0,0,1.960347909480333,20.093566072173413,0.8116449078929499,-1.960347909480333,-20.093566072173413,-0.8116449078929499,0,0,0,0,0,0,0,0,15,Inf,Inf,0,0,0,0,0,0,0,0,0
8482762,Simon Edvinsson,78,1647.5,226,237.5897435897436,8.230652503793626,138,145.07692307692307,5.025796661608498,91,95.66666666666667,3.314112291350531,7,7.358974358974359,0.2549317147192716,5.555332889663987,5.840221755800602,0.2023186484854866,1.4446671103360131,1.5187526031737575,0.052613066233785,0,0,0,0,0,0,0,0,91,Inf,Inf,0,0,0,0,0,0,0,0,0
8482763,Fabian Lysell,12,161.3,50,341.6666666666667,18.598884066955982,39,266.5,14.507129572225665,26,177.66666666666666,9.67141971481711,1,6.833333333333333,0.3719776813391196,2.377140653436072,16.243794465146493,0.8842432684821099,-1.3771406534360722,-9.410461131813161,-0.5122655871429903,0,0,0,0,0,0,0,0,26,Inf,Inf,0,0,0,0,0,0,0,0,0
8482765,Isak Rosen,8,77.11666666666666,37,379.25,28.787551329154965,29,297.25,22.56321590663497,19,194.75,14.78279662848498,0,0,0,1.4344053843524307,14.702655189612415,1.1160275305097798,-1.4344053843524307,-14.702655189612415,-1.1160275305097798,0,0,0,0,0,0,0,0,19,Inf,Inf,0,0,0,0,0,0,0,0,0
8482768,Fedor Svechkov,52,670.0166666666667,151,238.1153846153846,13.522051690256461,107,168.73076923076923,9.5818511977314,64,100.92307692307693,5.73120071640009,8,12.615384615384617,0.7164000895500112,9.178030518698506,14.473048125639952,0.8218927356860432,-1.178030518698506,-1.8576635102553365,-0.10549264613603199,0,0,0,0,0,0,0,0,64,Inf,Inf,0,0,0,0,0,0,0,0,0
8482775,Oliver Kapanen,18,196.01666666666668,47,214.11111111111111,14.386531757503613,31,141.22222222222223,9.488989031544936,22,100.22222222222223,6.73412124819318,0,0,0,2.6653786349343136,12.142280448034095,0.8158628590905135,-2.6653786349343136,-12.142280448034095,-0.8158628590905135,3,20.816666666666666,2,54.666666666666664,5.764611689351481,2,54.666666666666664,5.764611689351481,22,601.3333333333333,63.41072858286629,0,0,0,0.2723664417862892,7.444682742158572,0.7850433870541563,-0.2723664417862892,-7.444682742158572,-0.7850433870541563
8482785,Justin Robidas,2,22.283333333333335,13,533,35.0037397157816,9,369,24.233358264771876,6,246,16.155572176514585,1,41,2.6925953627524306,0.7382601877907291,30.268667699419893,1.9878359581500558,0.2617398122092709,10.731332300580107,0.7047594046023749,0,0,0,0,0,0,0,0,6,Inf,Inf,0,0,0,0,0,0,0,0,0
