playerId,mP_2_ev,mP_2_pp,mP_2_sh,mP_2_all,x_2_ev,x_2_pp,x_2_sh,x_2_all,y_2_ev,y_2_pp,y_2_sh,y_2_all,iCorsiF_2_ev,iCorsiF_2_pp,iCorsiF_2_sh,iCorsiF_2_all,iFenwickF_2_ev,iFenwickF_2_pp,iFenwickF_2_sh,iFenwickF_2_all,iSOGF_2_ev,iSOGF_2_pp,iSOGF_2_sh,iSOGF_2_all,iGF_2_ev,iGF_2_pp,iGF_2_sh,iGF_2_all,ixGF_2_ev,ixGF_2_pp,ixGF_2_sh,ixGF_2_all,oCorsiF_2_ev,oCorsiF_2_pp,oCorsiF_2_sh,oCorsiF_2_all,oFenwickF_2_ev,oFenwickF_2_pp,oFenwickF_2_sh,oFenwickF_2_all,oSOGF_2_ev,oSOGF_2_pp,oSOGF_2_sh,oSOGF_2_all,oGF_2_ev,oGF_2_pp,oGF_2_sh,oGF_2_all,oxGF_2_ev,oxGF_2_pp,oxGF_2_sh,oxGF_2_all,oCorsiA_2_ev,oCorsiA_2_pp,oCorsiA_2_sh,oCorsiA_2_all,oFenwickA_2_ev,oFenwickA_2_pp,oFenwickA_2_sh,oFenwickA_2_all,oSOGA_2_ev,oSOGA_2_pp,oSOGA_2_sh,oSOGA_2_all,oGA_2_ev,oGA_2_pp,oGA_2_sh,oGA_2_all,oxGA_2_ev,oxGA_2_pp,oxGA_2_sh,oxGA_2_all,mP_3_ev,mP_3_pp,mP_3_sh,mP_3_all,x_3_ev,x_3_pp,x_3_sh,x_3_all,y_3_ev,y_3_pp,y_3_sh,y_3_all,iCorsiF_3_ev,iCorsiF_3_pp,iCorsiF_3_sh,iCorsiF_3_all,iFenwickF_3_ev,iFenwickF_3_pp,iFenwickF_3_sh,iFenwickF_3_all,iSOGF_3_ev,iSOGF_3_pp,iSOGF_3_sh,iSOGF_3_all,iGF_3_ev,iGF_3_pp,iGF_3_sh,iGF_3_all,ixGF_3_ev,ixGF_3_pp,ixGF_3_sh,ixGF_3_all,oCorsiF_3_ev,oCorsiF_3_pp,oCorsiF_3_sh,oCorsiF_3_all,oFenwickF_3_ev,oFenwickF_3_pp,oFenwickF_3_sh,oFenwickF_3_all,oSOGF_3_ev,oSOGF_3_pp,oSOGF_3_sh,oSOGF_3_all,oGF_3_ev,oGF_3_pp,oGF_3_sh,oGF_3_all,oxGF_3_ev,oxGF_3_pp,oxGF_3_sh,oxGF_3_all,oCorsiA_3_ev,oCorsiA_3_pp,oCorsiA_3_sh,oCorsiA_3_all,oFenwickA_3_ev,oFenwickA_3_pp,oFenwickA_3_sh,oFenwickA_3_all,oSOGA_3_ev,oSOGA_3_pp,oSOGA_3_sh,oSOGA_3_all,oGA_3_ev,oGA_3_pp,oGA_3_sh,oGA_3_all,oxGA_3_ev,oxGA_3_pp,oxGA_3_sh,oxGA_3_all
8448208,41044,8353,94,49491,65.20261437908496,72.75471698113208,66,67.14009661835749,-3.3137254901960786,-6.962264150943396,-20,-4.328502415458937,153,53,1,207,117,40,0,157,78,37,0,115,10,6,0,16,9.010651273442406,4.801184820580156,0,13.811836094022556,684,214,2,900,480,158,1,639,324,122,0,446,34,18,0,52,31.014240028298378,16.8093754149441,0.024272494074867156,47.84788793731737,595,30,1,626,464,26,1,491,344,15,0,359,36,1,0,37,34.32951225307962,2.0831172042392034,0.06468021029371206,36.47730966761252,20007,3640,10,23657,67.17567567567568,66.6,NA,67.03030303030303,-1.2567567567567568,-10.04,NA,-3.474747474747475,74,25,0,99,61,19,0,80,45,13,0,58,0,0,0,0,5.056859921132677,1.8999609869114198,0,6.956820908044096,351,97,0,448,250,72,0,322,184,52,0,236,10,4,0,14,15.39190388169806,7.204517684240368,0,22.596421565938414,269,11,6,286,209,9,4,222,157,9,4,170,9,2,1,12,13.031557909537169,0.4655397884686305,0.5405770724543497,14.037674770460153
8457981,37248,6010,53,43311,58.7734375,68.57894736842105,52,60.964071856287426,-4.609375,6.7631578947368425,-23,-2.1317365269461077,128,38,1,167,98,32,1,131,72,23,1,96,9,3,0,12,8.54102202587518,3.8723684294231324,0.04270834174710133,12.456098797045417,530,180,2,712,376,147,1,524,256,114,1,371,20,13,0,33,24.736849048620105,14.03216797779572,0.04270834174710133,38.81172536816297,597,27,2,626,420,19,2,441,302,17,1,320,22,4,0,26,26.75519775798832,1.7435342312850963,0.17420130297281872,28.67293329224624,4919,960,0,5879,72.27777777777777,76,NA,73.42307692307692,-5.055555555555555,5.125,NA,-1.9230769230769231,18,8,0,26,12,8,0,20,9,7,0,16,0,1,0,1,1.3044914624252049,1.1829472677150763,0,2.4874387301402816,76,31,0,107,56,22,0,78,40,16,0,56,3,2,0,5,3.6859424497657036,2.126064891410894,0,5.812007341176599,96,4,0,100,67,3,0,70,42,3,0,45,2,1,0,3,4.195687962349593,0.4237734321615064,0,4.6194613945111
8458529,10576,2523,16,13115,61.74193548387097,58.84615384615385,NA,60.88636363636363,-1.5483870967741935,0,NA,-1.0909090909090908,31,13,0,44,22,9,0,31,15,6,0,21,1,1,0,2,1.4944937281486215,0.9334604438755717,0,2.427954172024193,160,60,0,220,113,50,0,163,81,37,0,118,5,5,0,10,6.459829546672223,4.227429180760485,0,10.687258727432717,149,8,0,157,107,8,0,115,88,7,0,95,6,0,0,6,6.842475203779927,0.973848292575161,0,7.8163234963550865,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458537,29993,7105,142,37240,64.93258426966293,58.59574468085106,59,62.68840579710145,1.797752808988764,6.574468085106383,18.5,3.6666666666666665,89,47,2,138,64,31,2,97,42,19,1,62,7,4,0,11,5.943203114509379,2.5730114478569157,0.10674650660542052,8.62296106897172,480,182,3,665,341,134,2,477,231,94,1,326,24,12,0,36,22.303831805584306,13.64866744275169,0.10674650660542052,36.059245754941436,455,38,2,495,331,30,1,362,230,20,1,251,21,2,0,23,22.390145399372688,2.538957960107832,0.059195115193428835,24.98829847467396,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458590,18394,2791,520,21705,65.65957446808511,72.375,NA,66.63636363636364,-7.74468085106383,-3.625,NA,-7.1454545454545455,47,8,0,55,34,8,0,42,25,6,0,31,3,1,0,4,2.168896084544936,1.1246285970009167,0,3.2935246815458528,261,46,0,307,181,31,0,212,133,26,0,159,10,4,0,14,10.311243210202631,3.020521187784673,0,13.331764397987296,297,6,14,317,219,5,11,235,137,4,9,150,14,0,1,15,15.373705549953065,0.32778119436624,0.8662822943631814,16.56776903868248,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458938,10627,42,351,11020,47.42857142857143,NA,NA,47.42857142857143,13.571428571428571,NA,NA,13.571428571428571,21,0,0,21,13,0,0,13,7,0,0,7,0,0,0,0,0.3524964807891764,0,0,0.3524964807891764,167,0,0,167,125,0,0,125,84,0,0,84,3,0,0,3,6.887845919505602,0,0,6.887845919505602,125,1,7,133,86,1,5,92,61,1,3,65,7,0,2,9,5.324291364063287,0.03997428992278779,0.4008621322672411,5.7651277862533155,872,0,0,872,31,NA,NA,31,38,NA,NA,38,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.006301627322290178,0,0,0.006301627322290178,12,0,0,12,7,0,0,7,5,0,0,5,1,0,0,1,0.2991511159249377,0,0,0.2991511159249377,22,0,0,22,16,0,0,16,13,0,0,13,1,0,0,1,1.2743849672271381,0,0,1.2743849672271381
8458951,48708,10043,6030,64781,46.0078125,48.064516129032256,10,46.4869109947644,-7.8828125,-0.7741935483870968,20,-5.429319371727749,128,62,1,191,82,37,1,120,58,26,1,85,1,2,0,3,2.199549955281679,2.1744154750622884,0.002142572069440807,4.376108002413408,857,293,15,1165,621,200,14,835,444,149,10,603,29,13,1,43,35.99178936579804,15.481068686326791,0.7830004903247091,52.25585854244956,748,35,149,932,562,30,119,711,421,22,93,536,25,0,5,30,33.87919744675523,2.110275575457859,10.756293991302313,46.745767013515476,9709,3175,1466,14350,47.26086956521739,57.0625,NA,51.282051282051285,-4.782608695652174,1.625,NA,-2.1538461538461537,23,16,0,39,15,8,0,23,8,8,0,16,0,0,0,0,0.3781731623314114,0.3027073403341901,0,0.6808805026656015,143,85,3,231,104,58,2,164,70,38,2,110,7,4,1,12,5.229746322047137,4.305695623768664,0.14367312541529087,9.679115071231099,177,16,40,233,140,14,29,183,102,12,22,136,9,2,0,11,8.522126951565076,1.1786002425936795,2.9794070578930305,12.680134252051793
8459053,32010,18,3252,35280,46.15625,NA,36,46,-18.328125,NA,-16,-18.29230769230769,64,0,1,65,37,0,1,38,25,0,1,26,0,0,0,0,0.5844885710571488,0,0.02273864332563599,0.6072272143827847,402,0,10,412,277,0,9,286,205,0,6,211,13,0,0,13,16.247724717605937,0,0.7704973617678581,17.0182220793738,443,1,67,511,341,1,52,394,266,1,36,303,19,0,2,21,21.172159082894122,0.02130885205500199,4.3594881738896065,25.552956108838732,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459442,38750,4975,5908,49633,64.4047619047619,78.6,60,66.87037037037037,-0.16666666666666666,-3.2,-2.5,-0.8148148148148148,84,20,4,108,56,19,3,78,38,16,1,55,4,4,0,8,5.712335485640255,2.8022306453439403,0.2726615835524664,8.78722771453666,561,135,17,713,398,106,15,519,298,81,12,391,24,8,0,32,27.383697178151426,10.69919311509914,1.045505986895729,39.12839628014632,542,20,150,712,398,16,106,520,269,12,77,358,14,3,11,28,26.85777137736692,1.5674315347116345,9.342641923687731,37.76784483576627,6087,485,936,7508,69.45454545454545,80.66666666666667,NA,71.85714285714286,-1.1818181818181819,-8.333333333333334,NA,-2.7142857142857144,11,3,0,14,5,2,0,7,4,2,0,6,0,1,0,1,0.38898929617382044,0.29247310464380405,0,0.6814624008176244,93,16,3,112,68,9,2,79,54,8,2,64,3,2,0,5,4.760852090207418,0.9161913780617745,0.06001989753867221,5.737063365807868,94,1,30,125,74,1,22,97,49,1,11,61,5,0,2,7,3.7522869436857627,0.13238044603407786,1.7562679417497575,5.640935331469599
8459444,5154,1361,3,6518,70.0625,65,NA,69.76470588235294,-8.25,9,NA,-7.235294117647059,16,1,0,17,12,1,0,13,9,1,0,10,2,0,0,2,0.6919023215497015,0.13118995087599833,0,0.8230922724256999,81,18,0,99,58,10,0,68,48,9,0,57,5,0,0,5,3.4878907993798376,0.6988549118917141,0,4.186745711271553,52,6,0,58,38,5,0,43,23,3,0,26,2,0,0,2,2.6172763906119094,0.21417501864065686,0,2.8314514092525664,3385,84,7,3476,74.22222222222223,NA,NA,74.22222222222223,5,NA,NA,5,9,0,0,9,8,0,0,8,6,0,0,6,0,0,0,0,0.43162490064954123,0,0,0.43162490064954123,49,1,0,50,39,1,0,40,26,0,0,26,0,0,0,0,2.2339446258002584,0.09262857585324244,0,2.326573201653501,58,0,0,58,50,0,0,50,32,0,0,32,2,0,0,2,2.443936179374768,0,0,2.443936179374768
