playerId,FenwickA_2,FenwickA_3,SOGA_2,SOGA_3,GA_2,GA_3,xGA_2,xGA_3,GSaX_2,GSaX_3,d_2,d_3,a_2,a_3,CorsiA_2,CorsiA_3,gamesPlayed_2,minsPlayed_2,gamesPlayed_3,minsPlayed_3,FenwickA_2_per82,SOGA_2_per82,GA_2_per82,xGA_2_per82,GSaX_2_per82,CorsiA_2_per82,FenwickA_3_per82,SOGA_3_per82,GA_3_per82,xGA_3_per82,GSaX_3_per82,CorsiA_3_per82,FenwickA_2_per60,SOGA_2_per60,GA_2_per60,xGA_2_per60,GSaX_2_per60,CorsiA_2_per60,FenwickA_3_per60,SOGA_3_per60,GA_3_per60,xGA_3_per60,GSaX_3_per60,CorsiA_3_per60,FenwickA_2_pct,SOGA_2_pct,GA_2_pct,xGA_2_pct,GSaX_2_pct,CorsiA_2_pct,FenwickA_2_per82_pct,SOGA_2_per82_pct,GA_2_per82_pct,xGA_2_per82_pct,GSaX_2_per82_pct,CorsiA_2_per82_pct,FenwickA_2_per60_pct,SOGA_2_per60_pct,GA_2_per60_pct,xGA_2_per60_pct,GSaX_2_per60_pct,CorsiA_2_per60_pct,FenwickA_3_pct,SOGA_3_pct,GA_3_pct,xGA_3_pct,GSaX_3_pct,CorsiA_3_pct,FenwickA_3_per82_pct,SOGA_3_per82_pct,GA_3_per82_pct,xGA_3_per82_pct,GSaX_3_per82_pct,CorsiA_3_per82_pct,FenwickA_3_per60_pct,SOGA_3_per60_pct,GA_3_per60_pct,xGA_3_per60_pct,GSaX_3_per60_pct,CorsiA_3_per60_pct
8468685,2497,819,1753,554,123,38,981.7427491173148,322.95177955925465,858.7427491173148,284.95177955925465,NA,NA,NA,NA,3514,1187,62,3753.5,20,1250.8166666666666,3302.483870967742,2318.483870967742,162.67741935483872,1298.433958509997,1135.7565391551584,4647.548387096775,3357.9,2271.4,155.79999999999998,1324.102296192944,1168.302296192944,4866.7,39.91474623684561,28.02184627680831,1.966164912748102,15.693236964709975,13.727072051961873,56.171573198348206,39.286332929152955,26.574637903236553,1.8228090980559368,15.491564263525387,13.66875516546945,56.938799984010444,77.27272727272727,72.72727272727273,50,72.72727272727273,77.27272727272727,79.54545454545455,72.72727272727273,59.09090909090909,9.090909090909092,59.09090909090909,77.27272727272727,93.18181818181817,27.27272727272727,18.181818181818183,9.090909090909092,25,47.72727272727273,52.27272727272727,85.71428571428571,85.71428571428571,92.85714285714286,85.71428571428571,85.71428571428571,100,64.28571428571429,50,7.142857142857142,42.857142857142854,50,85.71428571428571,57.14285714285714,35.714285714285715,7.142857142857142,42.857142857142854,50,71.42857142857143
8469152,520,0,378,0,44,0,195.24894177913666,0,151.24894177913666,0,NA,NA,NA,NA,684,0,15,804.5666666666667,0,0,2842.6666666666665,2066.4,240.5333333333333,1067.360881725947,826.8275483926136,3739.2000000000003,0,0,0,0,0,0,38.77863860463189,28.189087293367027,3.2812694203919293,14.560554136903757,11.279284716511826,51.00882462609272,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8469514,723,0,508,0,44,0,261.3953236788511,0,217.39532367885113,0,NA,NA,NA,NA,998,0,17,1036.95,0,0,3487.4117647058824,2450.3529411764707,212.23529411764707,1260.8480318626937,1048.6127377450466,4813.882352941177,0,0,0,0,0,0,41.834225372486614,29.393895559091565,2.5459279618110804,15.124855991832842,12.578928030021764,57.746275133805874,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8469548,1186,0,834,0,83,0,452.8058734983206,0,369.8058734983206,0,NA,NA,NA,NA,1548,0,34,1773.7833333333333,0,0,2860.3529411764707,2011.4117647058824,200.1764705882353,1092.061224319479,891.8847537312438,3733.4117647058824,0,0,0,0,0,0,40.11763932084903,28.21088633523448,2.8075582324034314,15.316612744829358,12.509054512425926,52.362652334464,0,0,0,0,0,0,11.363636363636363,11.363636363636363,18.181818181818183,11.363636363636363,11.363636363636363,9.090909090909092,2.272727272727273,0,59.09090909090909,0,0,2.272727272727273,38.63636363636363,25,77.27272727272727,13.636363636363635,9.090909090909092,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8469569,18,0,18,0,1,0,9.327880561351776,0,8.327880561351776,0,NA,NA,NA,NA,26,0,2,43.483333333333334,0,0,738,738,41,382.4431030154228,341.4431030154228,1066,0,0,0,0,0,0,24.837102338060557,24.837102338060557,1.3798390187811422,12.870973561083323,11.491134542302182,35.87581448830969,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8469608,2899,857,2066,602,144,34,1151.1368977651,341.0063132941723,1007.1368977651,307.0063132941723,NA,NA,NA,NA,3758,1132,67,3903.2,16,1026.8166666666666,3548.0298507462685,2528.537313432836,176.23880597014926,1408.8541136826598,1232.6153077125105,4599.3432835820895,4392.125,3085.25,174.25,1747.657355632633,1573.407355632633,5801.5,44.56343513014962,31.758557081369133,2.213568354170937,17.69527922368979,15.481710869518857,57.76798524287764,50.07709912512782,35.176678732003445,1.9867227190832508,19.92602911683391,17.939306397750656,66.14617994124235,93.18181818181817,95.45454545454545,75,95.45454545454545,97.72727272727273,88.63636363636364,97.72727272727273,97.72727272727273,13.636363636363635,100,100,90.9090909090909,93.18181818181817,88.63636363636364,13.636363636363635,90.9090909090909,97.72727272727273,77.27272727272727,92.85714285714286,92.85714285714286,78.57142857142857,92.85714285714286,100,85.71428571428571,100,100,28.57142857142857,100,100,100,100,100,21.428571428571427,100,100,100
8469732,485,0,330,0,29,0,183.0650942698121,0,154.0650942698121,0,NA,NA,NA,NA,625,0,14,805.55,0,0,2840.714285714286,1932.857142857143,169.85714285714286,1072.2384092946138,902.3812664374709,3660.714285714286,0,0,0,0,0,0,36.12438706473838,24.579479858481783,2.16001489665446,13.635287264836109,11.475272368181649,46.55204518651853,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470074,170,0,113,0,11,0,60.55088056623936,0,49.55088056623936,0,NA,NA,NA,NA,225,0,4,241.2,0,0,3485,2316.5,225.5,1241.2930516079068,1015.7930516079068,4612.5,0,0,0,0,0,0,42.288557213930346,28.10945273631841,2.736318407960199,15.062408101054567,12.326089693094367,55.97014925373134,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470140,2453,0,1739,0,136,0,991.9689423702657,0,855.9689423702657,0,NA,NA,NA,NA,3357,0,59,3496.8166666666666,0,0,3409.2542372881358,2416.915254237288,189.01694915254237,1378.668699565454,1189.6517504129117,4665.661016949152,0,0,0,0,0,0,42.08971016495956,29.83856745897459,2.3335509916161845,17.020662567063173,14.687111575446986,57.60096087393773,0,0,0,0,0,0,75,70.45454545454545,63.63636363636363,77.27272727272727,75,77.27272727272727,95.45454545454545,86.36363636363636,34.090909090909086,95.45454545454545,97.72727272727273,95.45454545454545,65.9090909090909,61.36363636363637,20.454545454545457,75,84.0909090909091,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8470147,50,0,36,0,2,0,17.910428270697594,0,15.910428270697594,0,NA,NA,NA,NA,61,0,2,71.76666666666667,0,0,2050,1476,82,734.3275590986013,652.3275590986013,2501,0,0,0,0,0,0,41.80213655364608,30.097538318625173,1.672085462145843,14.97388336611968,13.301797903973837,50.99860659544821,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
