playerId,mP_2_all,x_2_all,y_2_all,CorsiA_2_all,FenwickA_2_all,SOGA_2_all,GA_2_all,xGA_2_all,mP_3_all,x_3_all,y_3_all,CorsiA_3_all,FenwickA_3_all,SOGA_3_all,GA_3_all,xGA_3_all
8466141,2327.1666666666665,58.81163084702908,-1.343236409608091,1582,1582,1218,104,106.73960177626367,0,NA,NA,0,0,0,0,0
8467950,2421.3166666666666,59.312823461759635,0.8591144335825187,1739,1739,1247,92,105.3565061739607,1178.1333333333334,60.29177377892031,0.7570694087403599,778,778,557,42,46.01813135820996
8468011,3211.85,59.78401727861771,-0.1775377969762419,2315,2315,1737,150,156.8230432285018,0,NA,NA,0,0,0,0,0
8468038,210.28333333333333,61.9236641221374,-1.786259541984733,131,131,92,12,9.138353040319195,0,NA,NA,0,0,0,0,0
8468685,3240.4333333333334,60.499566348655684,-0.27450130095403297,2306,2306,1650,148,153.22339627633406,774.5666666666667,61.201207243460765,-0.13480885311871227,497,497,358,24,27.226724059606163
8469514,3308.266666666667,59.468703794972896,-0.8398225726959093,2029,2029,1414,120,134.96888119042256,0,NA,NA,0,0,0,0,0
8469608,3202.133333333333,61.52257336343115,0.3984198645598194,2658,2658,1819,156,177.16170705492775,0,NA,NA,0,0,0,0,0
8470140,3177.15,57.778229448961156,-0.25338753387533874,2214,2214,1547,151,153.07532293778812,0,NA,NA,0,0,0,0,0
8470147,1134.65,59.75934579439252,0.6728971962616822,856,856,616,51,58.47390713328645,0,NA,NA,0,0,0,0,0
8470320,3617.9166666666665,60.608458961474035,-0.583752093802345,2388,2388,1711,162,161.17264255260818,0,NA,NA,0,0,0,0,0
8470594,2125.25,60.98062015503876,-0.5432816537467701,1548,1548,1181,107,111.93820815021112,866.5166666666667,58.04090909090909,-0.10303030303030303,660,660,490,37,39.76143134542736
8470645,3246.866666666667,61.416740088105726,-0.518942731277533,2270,2270,1691,138,147.64545548078314,253.78333333333333,61.283018867924525,-0.44654088050314467,159,159,123,12,10.18531338937461
8470657,1396.7166666666667,59.5067920585162,0.4179728317659352,957,957,675,49,60.96134228976923,0,NA,NA,0,0,0,0,0
8470860,1605.4833333333333,59.372964169381106,0.741042345276873,1228,1228,885,75,86.57922391226319,0,NA,NA,0,0,0,0,0
8470880,2844.4166666666665,59.73851971907077,0.43706104808211776,1851,1851,1340,121,121.74355113101518,185.33333333333334,59.80132450331126,-0.6490066225165563,151,151,100,12,7.944461549172827
8471219,1124.8833333333334,59.345454545454544,0.6818181818181818,770,770,569,50,51.68020613911047,0,NA,NA,0,0,0,0,0
8471227,3758,57.22438644331905,-1.449162446435528,2567,2567,1842,141,144.42339833877517,322.25,58.69021739130435,-0.3967391304347826,184,184,133,10,10.496972883294113
8471239,3472.8333333333335,59.70535349407438,-0.9301185124642419,2447,2447,1781,163,176.24143698833834,0,NA,NA,0,0,0,0,0
8471251,132.91666666666666,60.41304347826087,-2.1739130434782608,92,92,70,7,5.928962421758333,0,NA,NA,0,0,0,0,0
8471306,2813.2833333333333,59.65196548418025,-0.14429530201342283,2086,2086,1453,126,144.437519412378,0,NA,NA,0,0,0,0,0
8471418,884.7833333333333,59.25800711743772,1.3647686832740213,562,562,406,39,39.301130588888235,0,NA,NA,0,0,0,0,0
8471469,3567.7833333333333,59.170711641299874,0.03948992184286302,2431,2431,1757,144,150.39547601643707,1288.7333333333333,61.91494532199271,-1.8772782503037666,823,823,599,42,49.68328374821616
8471679,3708.133333333333,59.98463455149502,-0.9393687707641196,2408,2408,1794,138,153.98535828769604,387.46666666666664,60.329268292682926,1.8333333333333333,246,246,179,12,13.821369663932114
8471695,3679.5833333333335,56.984313725490196,-0.4627450980392157,2295,2295,1612,137,142.50819181513717,402.35,54.905660377358494,-0.7396226415094339,265,265,187,15,15.186447614083638
8471715,439.5,60.76271186440678,-0.3593220338983051,295,295,233,26,20.93900437358462,0,NA,NA,0,0,0,0,0
