playerId,mP_2_ev,mP_2_pp,mP_2_sh,mP_2_all,x_2_ev,x_2_pp,x_2_sh,x_2_all,y_2_ev,y_2_pp,y_2_sh,y_2_all,iCorsiF_2_ev,iCorsiF_2_pp,iCorsiF_2_sh,iCorsiF_2_all,iFenwickF_2_ev,iFenwickF_2_pp,iFenwickF_2_sh,iFenwickF_2_all,iSOGF_2_ev,iSOGF_2_pp,iSOGF_2_sh,iSOGF_2_all,iGF_2_ev,iGF_2_pp,iGF_2_sh,iGF_2_all,ixGF_2_ev,ixGF_2_pp,ixGF_2_sh,ixGF_2_all,oCorsiF_2_ev,oCorsiF_2_pp,oCorsiF_2_sh,oCorsiF_2_all,oFenwickF_2_ev,oFenwickF_2_pp,oFenwickF_2_sh,oFenwickF_2_all,oSOGF_2_ev,oSOGF_2_pp,oSOGF_2_sh,oSOGF_2_all,oGF_2_ev,oGF_2_pp,oGF_2_sh,oGF_2_all,oxGF_2_ev,oxGF_2_pp,oxGF_2_sh,oxGF_2_all,oCorsiA_2_ev,oCorsiA_2_pp,oCorsiA_2_sh,oCorsiA_2_all,oFenwickA_2_ev,oFenwickA_2_pp,oFenwickA_2_sh,oFenwickA_2_all,oSOGA_2_ev,oSOGA_2_pp,oSOGA_2_sh,oSOGA_2_all,oGA_2_ev,oGA_2_pp,oGA_2_sh,oGA_2_all,oxGA_2_ev,oxGA_2_pp,oxGA_2_sh,oxGA_2_all,mP_3_ev,mP_3_pp,mP_3_sh,mP_3_all,x_3_ev,x_3_pp,x_3_sh,x_3_all,y_3_ev,y_3_pp,y_3_sh,y_3_all,iCorsiF_3_ev,iCorsiF_3_pp,iCorsiF_3_sh,iCorsiF_3_all,iFenwickF_3_ev,iFenwickF_3_pp,iFenwickF_3_sh,iFenwickF_3_all,iSOGF_3_ev,iSOGF_3_pp,iSOGF_3_sh,iSOGF_3_all,iGF_3_ev,iGF_3_pp,iGF_3_sh,iGF_3_all,ixGF_3_ev,ixGF_3_pp,ixGF_3_sh,ixGF_3_all,oCorsiF_3_ev,oCorsiF_3_pp,oCorsiF_3_sh,oCorsiF_3_all,oFenwickF_3_ev,oFenwickF_3_pp,oFenwickF_3_sh,oFenwickF_3_all,oSOGF_3_ev,oSOGF_3_pp,oSOGF_3_sh,oSOGF_3_all,oGF_3_ev,oGF_3_pp,oGF_3_sh,oGF_3_all,oxGF_3_ev,oxGF_3_pp,oxGF_3_sh,oxGF_3_all,oCorsiA_3_ev,oCorsiA_3_pp,oCorsiA_3_sh,oCorsiA_3_all,oFenwickA_3_ev,oFenwickA_3_pp,oFenwickA_3_sh,oFenwickA_3_all,oSOGA_3_ev,oSOGA_3_pp,oSOGA_3_sh,oSOGA_3_all,oGA_3_ev,oGA_3_pp,oGA_3_sh,oGA_3_all,oxGA_3_ev,oxGA_3_pp,oxGA_3_sh,oxGA_3_all
8448208,15129,2091,0,17220,70.23404255319149,74.5,NA,70.71698113207547,-2.425531914893617,-1.5,NA,-2.3207547169811322,47,6,0,53,35,6,0,41,26,6,0,32,1,0,0,1,2.76996685698662,0.612451842623165,0,3.3824186996097856,260,57,0,317,186,37,0,223,135,26,0,161,12,3,0,15,12.250604296241098,3.0272956445516193,0,15.277899940792718,240,7,0,247,184,6,0,190,133,5,0,138,6,0,0,6,10.089234443394256,0.4021905533354342,0,10.491424996729691,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8464989,51725,519,4125,56369,68.96341463414635,71.5,73.5,69.04761904761905,2.201219512195122,3,17,2.386904761904762,164,2,2,168,132,2,1,135,101,2,1,104,11,0,0,11,10.63577110034664,0.21759434187157412,0.08993045751324356,10.943295899731455,622,9,10,641,463,6,8,477,332,5,8,345,34,1,0,35,30.543080868907502,0.4338804938263966,0.6273926879118916,31.604354050645785,914,4,120,1038,666,3,92,761,476,3,64,543,34,1,9,44,35.60101616111531,0.2141658269703226,7.115111558052497,42.930293546138095,3340,0,51,3391,58,NA,NA,58,3,NA,NA,3,9,0,0,9,7,0,0,7,4,0,0,4,1,0,0,1,0.4808705928691007,0,0,0.4808705928691007,34,0,0,34,29,0,0,29,17,0,0,17,2,0,0,2,1.286082430634544,0,0,1.286082430634544,62,0,1,63,49,0,0,49,37,0,0,37,5,0,0,5,2.655018884210143,0,0,2.655018884210143
8465009,82635,1697,15985,100317,48.54485049833887,45,9.545454545454545,47.09597523219814,11.481727574750831,-2,16.09090909090909,11.179566563467493,301,11,11,323,193,8,9,210,130,7,7,144,7,0,0,7,6.931392825726535,0.29771296337553194,0.32693623356913626,7.5560420226712015,1365,32,62,1459,1045,23,54,1122,741,18,43,802,73,0,4,77,74.42546435953143,1.8413485681012054,4.050232618197429,80.31704554583017,1223,7,457,1687,923,7,342,1272,655,6,252,913,54,1,29,84,55.25877350409349,0.8634101542475968,28.95784510978165,85.08002876812273,14241,122,2623,16986,51.04545454545455,NA,-73,48.28888888888889,14.5,NA,21,14.644444444444444,44,0,1,45,30,0,1,31,25,0,1,26,1,0,0,1,0.757849809653578,0,0.001993142576859191,0.7598429522304372,219,0,9,228,171,0,7,178,122,0,5,127,12,0,1,13,11.669154515302894,0,0.49852050162555717,12.16767501692845,250,0,77,327,184,0,59,243,126,0,39,165,6,0,8,14,10.606553648129362,0,5.759794992865107,16.36634864099446
8466138,41570,10108,55,51733,61.81111111111111,62.11904761904762,NA,61.90909090909091,5.8,12.285714285714286,NA,7.863636363636363,90,42,0,132,73,31,0,104,52,23,0,75,6,7,0,13,6.679810871057983,2.2308400901124483,0,8.910650961170429,783,332,0,1115,550,241,0,791,379,176,0,555,27,29,0,56,34.688906625198804,20.902130445272594,0,55.591037070471366,642,60,2,704,447,53,2,502,312,42,1,355,36,0,0,36,31.369102395252632,3.393762382761074,0.16415180556515224,34.927016583578855,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466139,71826,9795,1959,83580,68.14393939393939,67.76363636363637,72.66666666666667,68.12111801242236,4.541666666666667,2.036363636363636,0.6666666666666666,4.077639751552795,265,55,3,323,219,50,2,271,167,36,1,204,22,5,0,27,22.986188795881425,5.552292746208127,0.28042725725449114,28.818908799344047,1184,276,7,1467,887,210,6,1103,633,142,5,780,63,20,0,83,63.968011413547856,21.84922423909493,0.5335540008386239,86.35078965348134,1199,35,50,1284,944,32,40,1016,677,26,28,731,62,0,5,67,66.09879665728286,2.0012666052957613,4.0359722743739495,72.13603553695259,6196,605,117,6918,62.95652173913044,80.5,NA,64.36,2.608695652173913,-3,NA,2.16,23,2,0,25,20,2,0,22,12,2,0,14,3,1,0,4,1.5081139503140202,0.28698205678658717,0,1.7950960071006068,90,21,1,112,73,13,1,87,49,9,0,58,6,1,0,7,5.0954503086181155,1.1980665546041516,0.03884451139687815,6.332361374619145,104,4,1,109,79,4,1,84,55,2,1,58,6,0,1,7,5.26112334278756,0.05203793206387485,0.06109507547069138,5.374256350322126
8466251,43195,200,2335,45730,67.71212121212122,NA,NA,67.71212121212122,2.9242424242424243,NA,NA,2.9242424242424243,132,0,0,132,109,0,0,109,79,0,0,79,3,0,0,3,6.880180155902702,0,0,6.880180155902702,591,4,9,604,443,4,8,455,328,3,4,335,23,0,0,23,26.498683346546215,0.3500395161213551,0.20050232741171245,27.049225190079287,779,2,58,839,580,2,46,628,433,2,37,472,35,0,6,41,35.56374469243313,0.20611287301240344,3.813975232679875,39.58383279812542,779,0,46,825,61,NA,NA,61,-5,NA,NA,-5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.06193944822448057,0,0,0.06193944822448057,12,0,1,13,10,0,1,11,8,0,1,9,0,0,0,0,0.530275345421822,0,0.0020369976629283837,0.5323123430847504,21,0,4,25,16,0,3,19,11,0,2,13,2,0,1,3,0.9955554219639902,0,0.25655320862702335,1.2521086305910136
8467370,10235,26,1590,11851,62.04347826086956,NA,NA,62.04347826086956,-5.478260869565218,NA,NA,-5.478260869565218,23,0,0,23,18,0,0,18,14,0,0,14,2,0,0,2,1.2744415151183213,0,0,1.2744415151183213,116,1,2,119,90,1,2,93,69,1,2,72,6,1,0,7,5.6238806192876005,0.14084230634613884,0.18989900197570403,5.954621927609443,162,0,34,196,112,0,26,138,82,0,20,102,6,0,3,9,5.9961980992764685,0,2.285991094270564,8.282189193547032,7209,39,845,8093,62.06896551724138,NA,58.333333333333336,61.71875,-7.172413793103448,NA,7.666666666666667,-5.78125,29,0,3,32,21,0,3,24,11,0,2,13,1,0,0,1,1.0024226463051125,0,0.32792439168917864,1.3303470379942908,124,2,7,133,92,1,7,100,64,1,6,71,6,0,0,6,4.764283002300364,0.040306011586471756,0.5458442855694972,5.350433299456335,96,0,17,113,62,0,16,78,46,0,12,58,7,0,2,9,3.4473293444727906,0,1.7530992425627807,5.20042858703557
8467400,60753,2086,6754,69593,47.32919254658385,53.36363636363637,-15.2,46.37234042553192,12.937888198757763,8.227272727272727,-15.6,11.627659574468085,161,22,5,188,108,17,5,130,80,12,1,93,3,0,0,3,3.290568797760666,0.8325024256682428,0.07841860305950289,4.201489826488413,982,59,31,1072,734,48,28,810,493,32,19,544,47,2,3,52,45.08367310369955,3.692660499030105,2.2031704987012106,50.97950410143084,1083,16,201,1300,798,15,151,964,540,13,103,656,37,1,9,47,49.91659089689936,1.29743562360174,13.063094445300722,64.27712096580184,4302,24,757,5083,49.30769230769231,NA,5,46.142857142857146,13.153846153846153,NA,11,13,13,0,1,14,10,0,1,11,4,0,1,5,0,0,0,0,0.3544061089926721,0,0.0029626150030059766,0.3573687239956781,85,0,7,92,65,0,7,72,42,0,7,49,0,0,0,0,3.7626384623166937,0,0.22783922888897473,3.9904776912056685,73,0,28,101,55,0,23,78,34,0,12,46,3,0,3,6,3.8704199104532067,0,2.2956759518262992,6.166095862279505
8467407,13000,2278,403,15681,60.55769230769231,75.5,43,61.779661016949156,-6.423076923076923,-8.166666666666666,7,-6.372881355932203,52,6,1,59,44,5,1,50,37,4,1,42,1,1,0,2,2.1402572483716837,0.6589918861160157,0.05886668230602733,2.858115816793726,217,66,1,284,158,50,1,209,123,41,1,165,4,7,0,11,9.306172427789452,4.241820862003401,0.05886668230602733,13.60685997209887,182,10,10,202,130,10,9,149,93,9,7,109,3,2,0,5,6.752378107720149,0.8768593602866109,0.7098961219240697,8.339133589930828,672,6,0,678,66,NA,NA,66,-34,NA,NA,-34,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.009167172953574243,0,0,0.009167172953574243,10,0,0,10,5,0,0,5,3,0,0,3,0,0,0,0,0.18068040248150533,0,0,0.18068040248150533,9,0,0,9,7,0,0,7,4,0,0,4,0,0,0,0,0.2556670027664637,0,0,0.2556670027664637
8467875,60110,14046,58,74214,66.80932203389831,69.64864864864865,NA,67.48709677419355,4.156779661016949,0.8513513513513513,NA,3.367741935483871,236,74,0,310,193,65,0,258,151,38,0,189,14,9,0,23,15.518311886416091,7.642164260300804,0,23.160476146716878,996,420,0,1416,755,307,0,1062,562,214,0,776,38,33,0,71,48.300468684544,29.295838976731805,0,77.59630766127567,862,81,4,947,668,72,4,744,487,58,4,549,52,6,2,60,52.703219154331464,5.600959362846816,0.64438394816544,58.94856246534375,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
