playerId,mP_2_ev,mP_2_pp,mP_2_sh,mP_2_all,x_2_ev,x_2_pp,x_2_sh,x_2_all,y_2_ev,y_2_pp,y_2_sh,y_2_all,iCorsiF_2_ev,iCorsiF_2_pp,iCorsiF_2_sh,iCorsiF_2_all,iFenwickF_2_ev,iFenwickF_2_pp,iFenwickF_2_sh,iFenwickF_2_all,iSOGF_2_ev,iSOGF_2_pp,iSOGF_2_sh,iSOGF_2_all,iGF_2_ev,iGF_2_pp,iGF_2_sh,iGF_2_all,ixGF_2_ev,ixGF_2_pp,ixGF_2_sh,ixGF_2_all,oCorsiF_2_ev,oCorsiF_2_pp,oCorsiF_2_sh,oCorsiF_2_all,oFenwickF_2_ev,oFenwickF_2_pp,oFenwickF_2_sh,oFenwickF_2_all,oSOGF_2_ev,oSOGF_2_pp,oSOGF_2_sh,oSOGF_2_all,oGF_2_ev,oGF_2_pp,oGF_2_sh,oGF_2_all,oxGF_2_ev,oxGF_2_pp,oxGF_2_sh,oxGF_2_all,oCorsiA_2_ev,oCorsiA_2_pp,oCorsiA_2_sh,oCorsiA_2_all,oFenwickA_2_ev,oFenwickA_2_pp,oFenwickA_2_sh,oFenwickA_2_all,oSOGA_2_ev,oSOGA_2_pp,oSOGA_2_sh,oSOGA_2_all,oGA_2_ev,oGA_2_pp,oGA_2_sh,oGA_2_all,oxGA_2_ev,oxGA_2_pp,oxGA_2_sh,oxGA_2_all,mP_3_ev,mP_3_pp,mP_3_sh,mP_3_all,x_3_ev,x_3_pp,x_3_sh,x_3_all,y_3_ev,y_3_pp,y_3_sh,y_3_all,iCorsiF_3_ev,iCorsiF_3_pp,iCorsiF_3_sh,iCorsiF_3_all,iFenwickF_3_ev,iFenwickF_3_pp,iFenwickF_3_sh,iFenwickF_3_all,iSOGF_3_ev,iSOGF_3_pp,iSOGF_3_sh,iSOGF_3_all,iGF_3_ev,iGF_3_pp,iGF_3_sh,iGF_3_all,ixGF_3_ev,ixGF_3_pp,ixGF_3_sh,ixGF_3_all,oCorsiF_3_ev,oCorsiF_3_pp,oCorsiF_3_sh,oCorsiF_3_all,oFenwickF_3_ev,oFenwickF_3_pp,oFenwickF_3_sh,oFenwickF_3_all,oSOGF_3_ev,oSOGF_3_pp,oSOGF_3_sh,oSOGF_3_all,oGF_3_ev,oGF_3_pp,oGF_3_sh,oGF_3_all,oxGF_3_ev,oxGF_3_pp,oxGF_3_sh,oxGF_3_all,oCorsiA_3_ev,oCorsiA_3_pp,oCorsiA_3_sh,oCorsiA_3_all,oFenwickA_3_ev,oFenwickA_3_pp,oFenwickA_3_sh,oFenwickA_3_all,oSOGA_3_ev,oSOGA_3_pp,oSOGA_3_sh,oSOGA_3_all,oGA_3_ev,oGA_3_pp,oGA_3_sh,oGA_3_all,oxGA_3_ev,oxGA_3_pp,oxGA_3_sh,oxGA_3_all
8465009,50770,835,8858,60463,49.141843971631204,37,27,48.16216216216216,15.177304964539006,-11,7.833333333333333,14.702702702702704,141,1,6,148,91,1,5,97,63,0,4,67,2,0,0,2,2.200532434634583,0.03814987807850206,0.11704124541105265,2.3557235581241374,725,20,26,771,538,16,22,576,389,12,18,419,40,2,1,43,37.55348199245907,2.132919928413566,1.1053081626042685,40.791710083476936,761,5,206,972,587,3,162,752,426,2,113,541,36,0,18,54,31.0035354729774,0.06721418222856537,15.166748111624095,46.23749776683005,3664,0,1214,4878,51.583333333333336,NA,54,51.76923076923077,11,NA,-5,9.76923076923077,12,0,1,13,6,0,1,7,4,0,1,5,0,0,0,0,0.057622892529959543,0,0.07945617097077151,0.13707906350073107,78,0,5,83,55,0,4,59,42,0,4,46,2,0,0,2,3.23611316484097,0,0.23320022145287522,3.469313386293845,51,1,45,97,41,1,32,74,20,0,22,42,1,0,3,4,1.8599483941334758,0.001102614884878722,3.0521051374214574,4.91315614643981
8466138,31110,5103,8,36221,64.64,69.125,NA,65.72727272727273,6.14,9,NA,6.833333333333333,50,16,0,66,43,13,0,56,32,10,0,42,5,0,0,5,3.249209833970051,1.118439658660091,0,4.367649492630142,487,156,0,643,374,114,0,488,266,81,0,347,27,9,0,36,24.216299350452157,10.578737642958439,0,34.79503699341056,385,22,0,407,291,18,0,309,206,17,0,223,20,1,0,21,19.947009148710087,1.6525655583820156,0,21.599574707092106,3329,1230,0,4559,63,75.66666666666667,NA,67.75,-0.4,4,NA,1.25,5,3,0,8,4,2,0,6,3,1,0,4,0,1,0,1,0.10704434343104077,0.23535562946882566,0,0.3423999728998664,46,33,0,79,30,23,0,53,24,14,0,38,0,2,0,2,1.332742321238308,2.0692089983892057,0,3.401951319627513,47,7,0,54,35,7,0,42,27,5,0,32,2,1,0,3,1.8864346734890738,0.5022381205470532,0,2.388672794036127
8466139,38746,3611,2273,44630,69.73493975903614,71.33333333333333,66,69.85567010309278,1.4819277108433735,5.833333333333333,15,2.2989690721649483,83,12,2,97,70,10,2,82,48,5,1,54,2,2,0,4,6.181474356178419,0.9374665286739214,0.1537905421815839,7.272731427033926,548,70,8,626,403,53,8,464,289,36,4,329,19,5,0,24,26.508917308937292,4.175768989543414,0.37887917366553087,31.063565472146237,589,14,45,648,440,13,34,487,323,13,28,364,27,2,4,33,28.562478772604287,1.3442293159084056,2.616567823872061,32.52327591238476,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469455,28790,4352,2593,35735,66.72222222222223,60.34615384615385,63.5,65.42753623188406,0.5277777777777778,-14.26923076923077,-2.75,-2.3550724637681157,108,26,4,138,87,21,4,112,63,16,2,81,9,1,0,10,6.373048607952181,1.538486078165941,0.4235265351475657,8.335061221265686,438,120,12,570,342,89,12,443,233,64,10,307,25,8,0,33,22.126340257199235,9.144537471107883,1.125064730784061,32.395942459091174,405,14,83,502,310,13,64,387,215,11,43,269,20,2,8,30,21.72639940266532,1.8845415634808265,6.502082502872741,30.113023469018874,3975,855,96,4926,72.5625,69.28571428571429,NA,71.56521739130434,-3.25,-10.285714285714286,NA,-5.391304347826087,16,7,0,23,12,5,0,17,9,3,0,12,3,0,0,3,0.9601747815552443,0.4746713012227604,0,1.4348460827780045,67,31,1,99,49,20,1,70,39,14,0,53,6,2,0,8,2.8420236821362748,1.902028351630918,0.12688131136337263,4.870933345130563,60,6,2,68,44,6,1,51,32,4,1,37,2,0,0,2,3.2712961529052866,0.3291766133754182,0.06861038948653413,3.6690831557672383
8469459,4735,14,485,5234,61.142857142857146,NA,NA,61.142857142857146,12.571428571428571,NA,NA,12.571428571428571,7,0,0,7,4,0,0,4,3,0,0,3,1,0,0,1,0.18649615644553164,0,0,0.18649615644553164,50,1,1,52,38,0,1,39,30,0,1,31,4,0,0,4,2.1366301812324386,0,0.08641868456030846,2.223048865792747,85,0,17,102,64,0,14,78,42,0,11,53,6,0,3,9,3.8856874427140964,0,1.445610993837602,5.3312984365517,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470047,31467,2957,1138,35562,71.08571428571429,63,17,66.53658536585365,0.5714285714285714,2.6666666666666665,-4.666666666666667,0.34146341463414637,35,3,3,41,30,1,3,34,22,1,2,25,6,0,0,6,3.390154392296951,0.03958051276181136,0.14041199874480703,3.5701469038035696,365,43,5,413,286,31,5,322,220,24,4,248,25,1,0,26,22.98633909462949,2.3982521343892365,0.4023538677857603,25.78694509680448,480,17,32,529,359,16,26,401,248,16,18,282,23,1,4,28,23.351626593175435,1.9471128279794196,2.144606537740832,27.443345958895684,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470144,18119,203,2793,21115,68.70588235294117,NA,27.333333333333332,65.35135135135135,3.1470588235294117,NA,1.6666666666666667,3.027027027027027,34,0,3,37,32,0,2,34,23,0,1,24,1,0,0,1,3.0450265230285236,0,0.07678634293827442,3.121812865966798,211,1,7,219,169,1,6,176,136,1,5,142,9,0,0,9,10.705462495386046,0.057229400593877704,0.16430423100527675,10.9269961269852,274,0,67,341,204,0,53,257,146,0,45,191,12,0,5,17,11.534746890322165,0,5.1369151953574725,16.671662085679635,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470281,59475,7912,8460,75847,48.20238095238095,46.285714285714285,-38.333333333333336,46.62814070351759,11.220238095238095,0.39285714285714285,14,9.738693467336683,168,28,3,199,110,22,2,134,88,20,2,110,3,1,0,4,3.8844406944598338,0.923410937556969,0.0025558376795027917,4.810407469696305,860,177,30,1067,630,132,29,791,515,108,27,650,45,14,1,60,45.280260190707764,11.607467472469267,2.4576523444782428,59.34538000765521,1021,31,241,1293,794,28,190,1012,601,25,149,775,58,1,25,84,56.69641606330131,2.0809516273615927,17.04068168914696,75.81804937980979,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8470595,42527,4222,62,46811,65.1969696969697,73.38461538461539,NA,65.93103448275862,3.4166666666666665,-1.2307692307692308,NA,3,132,13,0,145,99,12,0,111,72,10,0,82,4,1,0,5,7.086394147925669,1.38093576232583,0,8.4673299102515,651,91,0,742,491,71,0,562,337,55,0,392,11,6,0,17,28.45842880814872,6.550104556805947,0,35.008533364954715,624,11,2,637,481,9,2,492,356,9,2,367,40,0,0,40,38.235388288193185,0.5080170462979263,0.17901725226575577,38.922422586756866,13974,541,0,14515,67.97142857142858,71,NA,68.13513513513513,3.2285714285714286,2.5,NA,3.189189189189189,35,2,0,37,25,2,0,27,19,2,0,21,2,0,0,2,1.7379234338093525,0.22656221554099523,0,1.9644856493503478,209,14,0,223,144,11,0,155,105,9,0,114,10,0,0,10,9.97489361024535,0.9780401732988968,0,10.952933783544248,203,2,0,205,157,2,0,159,119,1,0,120,13,0,0,13,8.148850710705258,0.049417306578206165,0,8.198268017283462
8470600,59895,7939,6703,74537,51.254901960784316,49.707317073170735,7.333333333333333,49.62,15.49673202614379,6.219512195121951,27.833333333333332,13.965,153,41,6,200,93,27,6,126,61,19,6,86,2,1,0,3,2.520033304140057,0.8615433420211268,0.12577224676890625,3.5073488929300907,894,188,19,1101,683,149,16,848,490,97,14,601,54,12,1,67,42.61509669271481,11.108308486628898,0.8188787055427734,54.542283884886466,974,31,184,1189,738,27,135,900,538,20,101,659,48,0,8,56,42.3059821572958,1.326443716390366,11.870284387204226,55.50271026089043,8738,414,947,10099,59.10526315789474,52,NA,58.42857142857143,15.105263157894736,-5.5,NA,13.142857142857142,19,2,0,21,11,0,0,11,9,0,0,9,0,0,0,0,0.21707207396436975,0,0,0.21707207396436975,126,13,0,139,89,10,0,99,73,9,0,82,2,0,0,2,5.451875436733016,0.9652974116165149,0,6.417172848349529,171,1,47,219,125,1,30,156,81,1,19,101,6,1,0,7,7.814696499727315,0.19648715458026395,2.3520443743668173,10.363228028674397
