playerId,mP_2_ev,mP_2_pp,mP_2_sh,mP_2_all,x_2_ev,x_2_pp,x_2_sh,x_2_all,y_2_ev,y_2_pp,y_2_sh,y_2_all,iCorsiF_2_ev,iCorsiF_2_pp,iCorsiF_2_sh,iCorsiF_2_all,iFenwickF_2_ev,iFenwickF_2_pp,iFenwickF_2_sh,iFenwickF_2_all,iSOGF_2_ev,iSOGF_2_pp,iSOGF_2_sh,iSOGF_2_all,iGF_2_ev,iGF_2_pp,iGF_2_sh,iGF_2_all,ixGF_2_ev,ixGF_2_pp,ixGF_2_sh,ixGF_2_all,oCorsiF_2_ev,oCorsiF_2_pp,oCorsiF_2_sh,oCorsiF_2_all,oFenwickF_2_ev,oFenwickF_2_pp,oFenwickF_2_sh,oFenwickF_2_all,oSOGF_2_ev,oSOGF_2_pp,oSOGF_2_sh,oSOGF_2_all,oGF_2_ev,oGF_2_pp,oGF_2_sh,oGF_2_all,oxGF_2_ev,oxGF_2_pp,oxGF_2_sh,oxGF_2_all,oCorsiA_2_ev,oCorsiA_2_pp,oCorsiA_2_sh,oCorsiA_2_all,oFenwickA_2_ev,oFenwickA_2_pp,oFenwickA_2_sh,oFenwickA_2_all,oSOGA_2_ev,oSOGA_2_pp,oSOGA_2_sh,oSOGA_2_all,oGA_2_ev,oGA_2_pp,oGA_2_sh,oGA_2_all,oxGA_2_ev,oxGA_2_pp,oxGA_2_sh,oxGA_2_all,mP_3_ev,mP_3_pp,mP_3_sh,mP_3_all,x_3_ev,x_3_pp,x_3_sh,x_3_all,y_3_ev,y_3_pp,y_3_sh,y_3_all,iCorsiF_3_ev,iCorsiF_3_pp,iCorsiF_3_sh,iCorsiF_3_all,iFenwickF_3_ev,iFenwickF_3_pp,iFenwickF_3_sh,iFenwickF_3_all,iSOGF_3_ev,iSOGF_3_pp,iSOGF_3_sh,iSOGF_3_all,iGF_3_ev,iGF_3_pp,iGF_3_sh,iGF_3_all,ixGF_3_ev,ixGF_3_pp,ixGF_3_sh,ixGF_3_all,oCorsiF_3_ev,oCorsiF_3_pp,oCorsiF_3_sh,oCorsiF_3_all,oFenwickF_3_ev,oFenwickF_3_pp,oFenwickF_3_sh,oFenwickF_3_all,oSOGF_3_ev,oSOGF_3_pp,oSOGF_3_sh,oSOGF_3_all,oGF_3_ev,oGF_3_pp,oGF_3_sh,oGF_3_all,oxGF_3_ev,oxGF_3_pp,oxGF_3_sh,oxGF_3_all,oCorsiA_3_ev,oCorsiA_3_pp,oCorsiA_3_sh,oCorsiA_3_all,oFenwickA_3_ev,oFenwickA_3_pp,oFenwickA_3_sh,oFenwickA_3_all,oSOGA_3_ev,oSOGA_3_pp,oSOGA_3_sh,oSOGA_3_all,oGA_3_ev,oGA_3_pp,oGA_3_sh,oGA_3_all,oxGA_3_ev,oxGA_3_pp,oxGA_3_sh,oxGA_3_all
8464989,39396,155,9480,49031,66.10810810810811,NA,25.352941176470587,60.6953125,-0.09009009009009009,NA,-1.7058823529411764,-0.3046875,111,0,17,128,92,0,16,108,74,0,13,87,5,0,2,7,7.235511254110879,0,1.005270038145742,8.240781292256623,548,5,56,609,427,4,51,482,326,3,43,372,28,0,4,32,30.113055828295032,0.19761835263329172,3.3524652671148654,33.66313944804321,743,0,242,985,554,0,185,739,422,0,140,562,26,0,21,47,30.43668973365256,0,16.152768156306344,46.58945788995888,1978,45,665,2688,63.25,NA,77,66,7.5,NA,5,7,4,0,1,5,2,0,1,3,2,0,1,3,0,0,0,0,0.06763433585836537,0,0.11468228146041279,0.18231661731877816,30,0,2,32,22,0,2,24,16,0,2,18,1,0,0,1,1.3128355256289368,0,0.21394040551036383,1.5267759311393005,38,0,19,57,27,0,13,40,19,0,10,29,3,0,1,4,2.1371476055553074,0,1.741844020444279,3.878991625999587
8465009,66773,291,11345,78409,45.44210526315789,-92,35.375,44.346733668341706,13.1,-25,8.125,12.708542713567839,190,1,8,199,128,1,8,137,90,1,8,99,4,1,0,5,4.073538719138157,0.45152946755316553,0.4001345888328067,4.925202775524131,1132,7,52,1191,863,5,47,915,614,5,39,658,58,3,3,64,59.74318117963258,0.7427505726754084,3.5878380459946513,64.07376979830265,971,1,275,1247,712,1,228,941,501,1,166,668,40,0,30,70,42.75620970081624,8.396640810111242e-4,19.342372541098626,62.0994219059959,25522,148,3962,29632,41.57142857142857,NA,NA,41.57142857142857,18.238095238095237,NA,NA,18.238095238095237,42,0,0,42,29,0,0,29,21,0,0,21,2,0,0,2,0.8862332907970342,0,0,0.8862332907970342,369,7,10,386,293,7,8,308,203,5,8,216,25,0,0,25,22.62805141937187,0.48799478249879663,0.47149024935945555,23.587536451230122,435,0,129,564,312,0,99,411,208,0,72,280,14,0,5,19,18.386282053272673,0,9.20137406642397,27.587656119696632
8466138,59767,8301,34,68102,64.6896551724138,63.36363636363637,NA,64.39597315436242,4.198275862068965,12.121212121212121,NA,5.953020134228188,116,33,0,149,94,23,0,117,70,20,0,90,13,3,0,16,8.555585825426222,2.424383542093302,0,10.979969367519518,1039,232,0,1271,756,184,0,940,542,142,0,684,53,22,0,75,48.55520335993493,17.844831058248506,0,66.4000344181834,785,40,0,825,592,35,0,627,424,32,0,456,41,4,0,45,39.7189726773022,3.012444200939947,0,42.73141687824215,15657,2467,38,18162,67.63636363636364,59.77777777777778,NA,65.95238095238095,7.96969696969697,17.444444444444443,NA,10,33,9,0,42,27,7,0,34,23,6,0,29,4,0,0,4,2.011895770095196,0.5351645709441197,0,2.5470603410393156,268,53,1,322,174,35,1,210,123,25,1,149,11,2,0,13,9.840266468315663,4.353497060440287,0.03660727163416023,14.230370800390107,234,14,0,248,178,12,0,190,135,10,0,145,16,2,0,18,13.653847751635421,0.639848568636456,0,14.293696320271883
8466139,71349,8691,375,80415,66.74074074074075,74.95348837209302,NA,68.10424710424711,1.2407407407407407,-1.8837209302325582,NA,0.722007722007722,216,43,0,259,182,36,0,218,134,27,0,161,12,4,0,16,15.316656467089775,4.7314054450182885,0,20.04806191210805,1262,243,2,1507,929,183,2,1114,651,125,1,777,55,17,0,72,59.5530751023461,17.49706409063292,0.241618021524915,77.29175721450387,1247,41,2,1290,983,35,2,1020,681,24,2,707,58,5,1,64,63.32595032902697,2.6776202097527873,0.26531125452726156,66.26888179330703,5541,576,42,6159,68.61538461538461,72.25,NA,69.47058823529412,2.5384615384615383,11.75,NA,4.705882352941177,13,4,0,17,12,3,0,15,6,2,0,8,0,0,0,0,0.8815958226272272,0.19200459369022624,0,1.0736004163174537,100,11,0,111,74,6,0,80,53,4,0,57,3,0,0,3,3.9575160529076503,0.5227575260996806,0,4.4802735790073305,95,0,0,95,74,0,0,74,54,0,0,54,2,0,0,2,7.163572255764657,0,0,7.163572255764657
8468001,163,0,0,163,67,NA,NA,67,-10,NA,NA,-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0.003340363845085274,0,0,0.003340363845085274,3,0,0,3,3,0,0,3,1,0,0,1,0,0,0,0,0.1749078425802058,0,0,0.1749078425802058,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8468493,84434,215,13795,98444,45.96969696969697,44,-39.4,41.10795454545455,0.9515151515151515,-32,6.1,1.0568181818181819,165,1,10,176,111,1,10,122,71,1,9,81,4,0,1,5,2.4612766985541144,0.019681226878682838,0.11417080719620204,2.5951287326289982,1473,6,65,1544,1111,5,58,1174,754,4,41,799,88,1,4,93,81.00549167958721,0.28130958284229146,4.0232914602141605,85.31009272264366,1543,3,366,1912,1188,3,277,1468,852,1,196,1049,62,0,32,94,72.0580300519054,0.16589630192006694,25.801198672136856,98.02512502596244,7472,2,1090,8564,50.142857142857146,NA,NA,50.142857142857146,-2.0714285714285716,NA,NA,-2.0714285714285716,14,0,0,14,11,0,0,11,8,0,0,8,0,0,0,0,0.25154735811364687,0,0,0.25154735811364687,126,0,6,132,102,0,5,107,75,0,3,78,7,0,0,7,6.6351618246593675,0,0.5966829396678985,7.231844764327268,144,0,30,174,113,0,27,140,82,0,25,107,2,0,4,6,5.8259848208415566,0,2.540054241293042,8.366039062134602
8468498,41465,47,8297,49809,47.45744680851064,NA,-56.166666666666664,41.24,15.382978723404255,NA,11.5,15.15,94,0,6,100,56,0,5,61,38,0,5,43,2,0,0,2,1.2683588507112002,0,0.008416617015164211,1.2767754677263645,607,1,34,642,460,1,30,491,329,1,29,359,41,0,2,43,31.986096382767183,0.03251251278019143,2.859016909210248,34.87762580475763,688,1,219,908,513,1,159,673,352,1,110,463,34,0,17,51,30.6856309521595,6.34306594252258e-4,15.19987171667832,45.88613697543205,6111,0,1534,7645,43.785714285714285,NA,-87,35.06666666666667,24.714285714285715,NA,9,23.666666666666668,14,0,1,15,10,0,1,11,8,0,1,9,1,0,0,1,0.1477721684983461,0,9.058128848605551e-4,0.14867798138320662,72,2,5,79,56,1,5,62,42,0,4,46,4,0,0,4,3.0567022204271015,0.12078307127983551,0.11095721718438559,3.2884425088913223,108,0,41,149,79,0,31,110,50,0,22,72,5,0,2,7,4.5557104112778974,0,2.498403030291871,7.0541134415697675
8468508,72406,13327,85,85818,63.7203947368421,69.12328767123287,NA,64.76657824933687,-3.0592105263157894,-3.2465753424657535,NA,-3.0954907161803713,304,73,0,377,257,60,0,317,190,47,0,237,14,9,0,23,18.975618810898123,6.539968102930391,0,25.515586913828507,1462,393,0,1855,1084,285,0,1369,778,212,0,990,56,29,0,85,71.68022320869531,25.784409055856706,0,97.46463226455191,1050,54,4,1108,794,50,4,848,547,42,4,593,55,7,0,62,53.94691246411897,3.4261839259230658,0.135708785530682,57.508805175572704,13469,2831,27,16327,59.5,70.92857142857143,NA,61.66216216216216,-2.55,-0.5714285714285714,NA,-2.175675675675676,60,14,0,74,48,13,0,61,32,11,0,43,4,0,0,4,2.6886617994151667,1.395387259985615,0,4.0840490594007814,237,89,0,326,162,70,0,232,108,55,0,163,8,1,0,9,9.104261341651918,6.175478951732926,0,15.279740293384846,156,7,2,165,119,6,0,125,81,5,0,86,9,0,0,9,10.319435557534138,0.31514100965055514,0,10.634576567184693
8468509,81657,7794,5126,94577,49.64705882352941,42.578947368421055,-38.333333333333336,46.435483870967744,7.970588235294118,3.263157894736842,20.333333333333332,7.548387096774194,102,19,3,124,68,15,3,86,56,12,3,71,2,1,0,3,2.4149471498701947,0.6987320024915845,0.046689464017740503,3.1603686163795213,1209,165,31,1405,920,132,30,1082,663,108,24,795,57,14,3,74,56.49133310062381,12.518444814597986,2.5247127565353886,71.53449067175723,1262,36,143,1441,970,34,110,1114,706,27,74,807,64,1,15,80,65.5412537517646,2.312863799146514,11.430296223902658,79.28441377481376,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8468611,12564,72,1155,13791,63.825,NA,NA,63.825,9.65,NA,NA,9.65,40,0,0,40,28,0,0,28,23,0,0,23,0,0,0,0,1.1854680335572754,0,0,1.1854680335572754,186,0,1,187,133,0,1,134,97,0,0,97,5,0,0,5,6.586070937928342,0,0.03466542760179939,6.62073636553014,200,1,36,237,146,1,30,177,97,1,23,121,7,0,2,9,8.097222047960503,0.0018144410859891975,2.4677565888203543,10.566793077866846,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8468674,73699,336,14222,88257,49.54773869346734,51.5,-49.92857142857143,43.08837209302325,-15.21608040201005,-0.5,-22.642857142857142,-15.56279069767442,199,2,14,215,129,1,14,144,92,1,12,105,2,0,0,2,2.973147333549204,0.04374298047681093,0.11787819267798405,3.1347685067039976,1224,5,65,1294,883,3,61,947,640,1,52,693,48,0,1,49,58.295282439526325,0.37365581399192005,3.375048558340703,62.04398681185894,1213,6,415,1634,911,5,304,1220,679,4,233,916,52,0,31,83,54.846384007386376,0.26017618285638033,28.109128357646384,83.21568854788913,7541,66,2188,9795,48.285714285714285,51,-92,25.055555555555557,-16.785714285714285,27,-21,-15.055555555555555,14,1,3,18,8,1,3,12,4,0,3,7,0,0,0,0,0.22997731817300854,0.013939743125483099,0.005371703889320079,0.24928876518781173,108,2,12,122,81,1,9,91,53,0,7,60,5,0,0,5,6.112342785455127,0.013939743125483099,0.47448599998444413,6.6007685285650535,108,1,84,193,79,1,64,144,55,0,56,111,3,0,7,10,4.674268034946062,0.056550261312210366,6.726135460247714,11.456953756505982
8469454,51596,10719,18,62333,60.1,58.890243902439025,NA,59.70634920634921,-0.0058823529411764705,8.378048780487806,NA,2.7222222222222223,170,82,0,252,131,58,0,189,98,43,0,141,12,4,0,16,10.384402378468018,4.396429381947467,0,14.780831760415492,733,275,0,1008,541,197,0,738,374,146,0,520,30,18,0,48,32.20391682584659,17.07902676057705,0,49.28294358642359,848,53,2,903,652,48,1,701,464,39,0,503,49,7,0,56,43.50754721189229,4.581281604640561,0.034935599048173,48.12376441558102,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
