teamId,gameId,xGF_ev,xGF_pp,xGF_sh,xGA_ev,xGA_pp,xGA_sh
1,2025020014,1.7054430232098057,0.13715249300003052,0.14078179047951375,3.087137987779667,0.8798831701278687,0.366732153482917
1,2025020026,2.61370175755907,0.6892431378364563,0.30508450165282186,1.7638878226280212,0.22805285453796387,0.12404301633259004
1,2025020045,2.592680372781434,0.7705656290054321,0,2.8424161686589065,0.7410361170768738,0.12678283795366796
1,2025020064,2.3858289344471904,0.9155501127243042,0,1.7235155701637268,0.35790151357650757,0.0020075792909092
1,2025020078,3.080877360759187,0.2809929847717285,0.7031610846629095,2.032021403312683,0.6732978224754333,0.02752696938441681
1,2025020098,2.1831073118099242,1.0085588693618774,0.11121466790976413,2.0647600417223484,0.3516421914100647,6.671885481095593e-4
1,2025020108,3.3324170507475563,0.2953464984893799,0.00110403603115804,2.4466909170150757,0.5943514704704285,0
1,2025020124,2.6909065187000705,2.1492117643356323,0.0046547614766289,1.3575623631477356,0.9282269477844238,0
1,2025020140,3.0611715980178507,0,0,3.0488252064557164,0.43360716104507446,0
1,2025020161,1.9555694460868835,0.8477195501327515,0.00561683709889887,2.476709246635437,1.1345697045326233,0.17462931725382896
1,2025020176,1.5162281394004822,0.562877893447876,0,2.4866058826446533,0.44381964206695557,0
1,2025020191,1.7858275786580644,0,0.6125574061756692,1.9952253699302673,0.8093544244766235,0
1,2025020197,2.79052472114563,0.05156940221786499,0,4.172280871156181,0.08802491426467896,0.35654073241041456
1,2025020220,1.550615596478366,0.5139847993850708,0.06990780525853868,2.3262994487844955,0.09245246648788452,0
1,2025020231,2.566828880265886,0.37448060512542725,0,2.2883495515558443,0.24172592163085938,0.0316710516761965
1,2025020252,2.245760202407837,1.6621646881103516,0,1.6807745227983109,0.22503244876861575,0
1,2025020268,2.7971265625258392,0.08146005868911743,0.3004883985182819,1.2687700842705059,1.540390431880951,0
1,2025020288,2.266833086619902,1.0440999865531921,0,3.413629652693478,0.22280007600784302,0.02698608603414033
1,2025020309,1.9871791005134583,0.8470228910446167,0,2.0841760251622645,1.2822250127792358,0.19984550174172097
