playerId,gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
8448208,2011020001,0.2867317565475761,0.16379067885966309,0,0.8154837095834311,0.5256645055347406,0,0.38144025807654164,0,0
8448208,2011020012,0.06260269474229474,0,0,1.1660548842013676,0.6869527646561344,0,0.29397873460588897,0,0.02561186572774305
8448208,2011020035,0.1943159535108705,0.16173230349308812,0,0.8750919522973633,1.0995491570801925,0,0.5464759847319167,0,0
8448208,2011020052,0.22661232815955856,0.11044015801762344,0,0.4019492833359581,1.0769608034433655,0,0.5626155364832761,0,0
8448208,2011020073,0.38176695069094496,0.10255580239929864,0,0.9914799341271867,1.167073337321309,0,0.5762128977453403,0,0
8448208,2011020081,0.4743719706784931,0.04571698963814055,0,0.929548290382257,0.04571698963814055,0,0.5286559434359022,0,0
8448208,2011020100,0,0.10019062358465744,0,0.3498039855066273,0.10019062358465744,0,0.6285323837792772,0,0.02086253816850256
8448208,2011020110,0.6117873799504542,0.27737512498018635,0,0.8826362214365663,0.49816384087619364,0,0.5773412108073808,0,0
8448208,2011020122,0.1293731536374892,0.07603158281723253,0,0.5511648408423622,0.353382549248613,0,0.5874542378364,0,0.00474600721996276
8448208,2011020128,0.3800442176276106,0.07380415909326261,0,0.8536455369778588,1.3135140178612865,0,0.2654542569393043,0,0
8448208,2011020145,0.4038380396473285,0.14686049093664236,0,1.3065073596444836,0.8942015266317153,0,0.601103421894791,0,0.04908511491345246
8448208,2011020165,0.22662533269497134,0.01358452083010392,0,0.7757086610309389,0.3381217587727082,0,0.09209261327816277,0,0
8448208,2011020170,0.02906788663152929,0.13489479981786237,0,0.3859200339309346,0.5739034144801117,0,1.2526131655827277,0,0.0928729198105197
8448208,2011020189,0.2160707454215654,0.12151660216789605,0,0.7849957679049662,0.23025967281133675,0,0.3379596351142511,0,0
8448208,2011020212,0.07264103152931259,0.4411832277146661,0,0.41990764590827684,0.531231217083759,0,0.7546433248857212,0,0
8448208,2011020240,0,0,0,1.1164407805630274,0.6402056257291576,0.07319678143388256,0.6195942427422371,0.06338498169931582,0.01608020479338826
8448208,2011020244,0.06726264973250734,0.09679890705469836,0,0.5365108292665602,1.0468278960882262,0,0.3442454052871182,0,0.15662097210727424
8448208,2011020262,0,0,0,0,0,0,0,0,0
8448208,2011020302,0,0.0482285834456346,0,0.11071818134256245,0.45074311313263427,0,0.4000432791318595,0,0
8448208,2011020371,0.04586305074597177,1.186329408397204,0,0.5073265337515047,2.033233437821208,0,0.7799411129818888,0,0.2552781195771528
8448208,2011020380,0.24922052919475363,0.05841441772808262,0,0.5684945317205561,0.1467709421825818,0,0.7963414102633273,0,0
8448208,2011020403,0.17497851536422343,0.11222060950267465,0,0.6240133395890752,0.45220956752857855,0,0.2027377716296242,0,0
8448208,2011020409,0.7638420199073576,0.10674730528385867,0,0.8825527296640584,0.4703012470236046,0,0.7393532093537867,0,0.15742312572869963
8448208,2011020425,0.15307078608284644,0.2170962156306166,0,1.126113917235312,0.3996272151904706,0,0.19751512500507035,0,0
8448208,2011020441,0.01866500797176642,0,0,0.16621063081459048,0,0,0.897013721606396,0,0
8448208,2011020454,0.05581423762190506,0.11112085416881934,0,0.11207937235492804,0.3206946825683411,0,0.5063819710103402,0,0.01494906960963918
8448208,2011020466,0,0.33911157159654026,0,0.21933153120963905,1.31891771694253,0,0.5057504950093685,0,0.20783942692810092
8448208,2011020484,0.1415167955406294,0.0793564295355242,0,1.2069961165333347,0.3014204682478002,0,0.3744036298058396,0,0.06973056184753447
8448208,2011020496,0.04640735857646796,0.3465325240287606,0,0.7118795667953165,0.7450486432548324,0,0.19132534480218272,0,0.059850623337440616
8448208,2011020511,0.4880252314971591,0.3332564982840818,0,0.8131572498429306,0.616099551509872,0,0.5084715893902562,0,0
