playerId,gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
8464989,2018020007,0.1248381692378355,0,0,0.3461453637409463,0,0,0.5969932272122647,0.16777688223808232,0
8464989,2018020022,0.0915228452429111,0,0,0.4392438349642153,0,0,0.2687931220166057,0.19313085955757545,0
8464989,2018020050,0,0,0,0.08458407349945687,0,0,0.3493304894175653,0.2272996258167203,0
8464989,2018020062,0,0,0,0.041962778430005176,0,0.07445986482357735,0.48188983327484936,0.18088209316050452,0
8464989,2018020081,0.0922510660486077,0,0,0.23313262375823962,0,0,0.17242427777115368,0,0
8464989,2018020090,0.19296535699952427,0,0,0.7921619421095689,0,0,0.671193499472131,0,0
8464989,2018020129,0.07154393730917606,0,0,0.7425391006233365,0.10659130775701152,0,0.9006576575047734,0.600482387735251,0
8464989,2018020141,0.08618949220847588,0,0,0.560159119232483,0,0,0.48226363591665106,0.6919875853964703,0
8464989,2018020158,0,0,0,0.25777158278179313,0,0.4241475571647322,0.35590310639910705,0.5766270030527593,0
8464989,2018020168,0,0,0,0.1115322416798615,0,0,0.5721519830305636,0.12980001577045597,0
8464989,2018020181,0.0303215417280176,0,0,0.2428765305335438,0,0,0.2373357729396204,0.10759146240864588,0
8464989,2018020199,0.08320603776683994,0,6.212981572937157e-4,0.1294356388018368,0.03312536371987018,0.06830136754007364,0.18714773436471516,0.47254259972056145,0
8464989,2018020212,0.18627093135753695,0,0,0.34475026815507004,0,0.07827897065637694,0.8394144702338415,0.11474606437318594,0
8464989,2018020224,0.03474218199925163,0,0.11023365764141192,0.5101458664453806,0,0.11023365764141192,0.19984279518480857,0.47635743579669987,0
8464989,2018020249,0.05037550738875883,0,0,0.07078572401731906,0,0,0.19606261835831415,0.12468333919524474,0
8464989,2018020265,0.2727619378744255,0,0,0.361766406017768,0,0.04956277373584151,0.15612037095498865,0.3437470719283493,0
8464989,2018020279,0,0,5.673055395737647e-4,0.11529706462674748,0,5.673055395737647e-4,0.11344012850099518,0.2962018378364161,0
8464989,2018020295,0.41317075583372076,0,0,0.8735011285450112,0,0,0.20202896315929314,0.07634604673852692,0
8464989,2018020476,0.0383683555591135,0,0,0.5453250773767621,0,0,0.12359935434602479,0,0
8464989,2018020489,0,0,0,0.2700593373139223,0,0,0.460394242781575,0.18150727435838976,0
8464989,2018020499,0.05716838722765646,0,0.10529101387568585,0.28049893461619113,0,0.43223561567095153,0.3433892343356357,0.02295626652943896,0
8464989,2018020512,0.05879247435906223,0,0,0.22137010000787505,0,0,0.576921186778442,0.6238503994107656,0
8464989,2018020528,0,0,0.15330963792823313,0.25191799038906676,0,0.15330963792823313,0.2921842000067606,0.4113790796405967,0
