playerId,gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
8470600,2024020003,0.05946314334869383,0,0,0.30777305364608765,0,0,0.7484628558158875,0.2803805470466614,0
8470600,2024020019,0.14646363258361816,0,0,1.2707442045211792,0,0,0.5840165615081787,0,0
8470600,2024020023,0.12754535675048828,0,0,0.5782408118247986,0,0,1.139825701713562,0.19078397750854492,0
8470600,2024020052,0.26958733797073364,0,0.05949809567236556,1.1004916429519653,0,0.15022927792914464,0.1953364610671997,0.14317280054092407,0
8470600,2024020068,0.03972643613815307,0,0,0.48137855529785156,0,0.03018558324951187,0.5971223711967468,0.3979860544204712,0
8470600,2024020084,8.92937183380127e-4,0,0.00200636404556276,0.7981399297714233,0,0.00200636404556276,1.8179872470702876,0.5419086813926697,0
8470600,2024020099,0.05906832218170165,0,0,1.1262509226799011,0,0.03076597278682749,0.6927841305732727,0.199334979057312,0
8470600,2024020110,0.00227946043014526,0,0,1.2720577716827393,0,0,0.5277813673019409,1.17245614528656,0
8470600,2024020126,0.08410429954528809,0,0,1.7684032917022705,0,0.00317435986971694,1.527258038520813,0.1865164041519165,0
8470600,2024020150,0.01103192567825317,0,0,0.6130272150039673,0.284464955329895,0,1.1960946917533875,0.13931822776794434,0
8470600,2024020162,0.03153014183044433,0,0,0.7187784910202026,0,0,0.5752789378166199,0.1661098599433899,0
8470600,2024020181,0.01260697841644286,0,0,1.5485073454573537,0.05202412605285644,0,1.3469447592834767,0.1206241250038147,0
8470600,2024020199,0,0,0,0.7955166697502136,0,0,0.6903867125511169,0.7202215790748596,0
8470600,2024020215,0.04338667347441594,0,0,0.6361008988170876,0,0.00707469080462411,1.3756540417671204,0.05619508028030395,0
8470600,2024020229,0,0,0,0.2669824957847595,0,0,0.9859978154203854,0,0
8470600,2024020248,0,0,0.00390170325357668,0.09535813331604004,0,0.00683069322881424,1.3644163310527802,0.17339164018630981,0
8470600,2024020257,0,0,0,0.8580693602561951,0,0.0169632564905922,0.6037048101425171,0.6006554961204529,0
8470600,2024020272,0.01386046409606933,0,0,0.6163039803504944,0,0,0.2873244285583496,0.14696437120437622,0
8470600,2024020284,0.22547405958175656,0,0,1.0399932265281677,0,0,1.8552157878875732,0.4478839635848999,0
8470600,2024020296,0.020643949508666992,0,0,0.8706825971603394,0,7.859848539900775e-4,1.4934362769126892,0.12260091304779051,0
8470600,2024020312,0.01928573846817016,0,0,0.7511695475757438,0,0,0.734444797039032,0.3743809461593628,0
8470600,2024020330,0.03466415405273437,0,0,0.7077029943466187,0,0,0.9877951145172119,0.5712857842445374,0
8470600,2024020337,0.14301234483718872,0,0,3.045268781957946,0,0.00132727609771774,0.7896955013275146,0.4580984115600586,0
8470600,2024020348,0.04992276430130005,0,0,0.5688145160675049,0.16281133890151978,0.00377934413294988,0.6783990263938904,0.7751759886741638,0.04983041532734061
8470600,2024020381,0,0,0,0.6259862184524536,0,0,1.6990787088871002,0,0
8470600,2024020403,0.04001027345657348,0,0,0.785638039158431,0.06964904069900513,0,0.7642541527748108,0,0
8470600,2024020417,0,0,0,0.6908676028251648,0,0,0.6376726031303406,0.3676915764808655,0
8470600,2024020435,0.0098012089729309,0,0,0.941267192363739,0,0,0.6918632984161377,0.30822014808654785,0
8470600,2024020455,0.16802328824996948,0,0,0.9004819393157959,0,0,0.47988539934158325,0.8878212571144104,0
8470600,2024020465,0.2849072217941284,0,0,1.3412415981292725,0,0,0.987339198589325,0.1487934589385986,0
8470600,2024020483,0.07218760251998901,0,0,0.35665303468704224,0,0,0.5852262377738953,0.08801376819610596,0
8470600,2024020492,0,0,0,0.31849777698516846,0,0,0.6381632685661316,0,0
8470600,2024020501,0,0,0,0.5193851590156555,0,0,0.43385809659957886,0,0
8470600,2024020512,0.04032206535339355,0,0,0.4386465549468994,0,0.1333439944312466,0.5629897713661194,0.11595022678375244,0
8470600,2024020523,0,0,0,0.5817363262176514,0,0,0.09531700611114499,0,0
8470600,2024020548,0.10212951898574828,0,0,0.6650662362080502,0,0,0.44223122979575846,0,0
8470600,2024020562,0,0,0,0.7369212830532053,0,0.4606256769988,0.2836805582046509,0.28526246547698975,0
8470600,2024020582,0.00714325904846191,0,0,0.10832315683364868,0,0,0.9598937630653381,0,0
8470600,2024020592,0.01249903440475463,0,0,0.6685659885406494,0,0.1695115393816355,0.3503203988075256,0.391348659992218,0
8470600,2024020617,0.00729221105575561,0,0,1.2022652626037598,0,0,0.39556825160980225,0.19005602598190308,0
8470600,2024020625,0.00720787048339843,0,0,0.5261773467063904,0,0,1.1409206986427307,0.2742232084274292,0
8470600,2024020646,0.06060713529586792,0,0,0.8103360533714294,0,0,0.4574333429336548,0,0
8470600,2024020661,0.04600709676742553,0,0,0.9476349353790283,0,0,0.9877299070358276,0.19257473945617676,0
8470600,2024020677,0,0,0,0.38290947675704956,0,0.06950658726841462,0.2716430425643921,0.3977475166320801,0
8470600,2024020700,0.04447782039642333,0,0,0.39271247386932373,0,0,0.6059077978134155,0,0
8470600,2024020713,0.01635849475860594,0,0,1.2036526203155518,0,6.699793374705978e-4,0.6744582056999207,0.09575653076171874,0
8470600,2024020734,0.1796066164970398,0,0,0.8002747297286987,0,0,0.12257605791091919,0.0715070366859436,0
8470600,2024020743,0.00196462869644165,0,0,0.4640411138534546,0,0,0.5850279927253723,0.3951389193534851,0
8470600,2024020765,0.10527431964874268,0,0,0.3944973349571228,0,0,0.8477441072463989,0.4510672092437744,0
8470600,2024020783,0.00138235092163085,0,0,0.47609102725982666,0,0.11678744941575273,0.2586647868156433,0.4203872084617615,0
8470600,2024020796,0.00398516654968261,0,0,0.6236504316329956,0,0,0.31761211156845093,0.773864209651947,0
8470600,2024020824,0,0,0,0.24767398834228516,0,0.1988667224472097,0.2542896866798401,0.23289573192596436,0
8470600,2024020841,0,0,0,0.6699486970901489,0,0.00484276789968917,0.5281394124031067,0.1427919864654541,0
