teamId,gameId,xGF_ev,xGF_pp,xGF_sh,xGA_ev,xGA_pp,xGA_sh
1,2023020012,3.729717920209627,0.6324211359024048,0.00132217881466123,1.8364947746507152,0.7692347168922424,0.20381608222615433
1,2023020017,2.225671023511577,1.0850181579589844,0.4424844758303472,2.2184559867286047,1.112691879272461,0.00175997277033346
1,2023020036,1.323146939277649,1.9907859563827515,0,3.141758679793624,0.7731197476387024,4.902617976271724e-4
1,2023020064,1.820339986024051,0.6398409605026245,0.00535383410859574,2.64157091904111,0.1807171106338501,0
1,2023020087,4.937263036283341,1.0994016528129578,0,1.7043635845184326,0.775764524936676,0
1,2023020099,3.1272475123405457,0,2.050431103749414e-4,2.948266378971656,0.7512670755386353,0
1,2023020113,1.5662733189911517,1.4044281840324402,0.21945933435618656,2.265634715221416,0.28722530603408813,0.00515239681090704
1,2023020127,1.6181511878967285,0.4967458248138428,0.4268356161974955,2.063168466091156,1.9741401076316833,0.00118600860465961
1,2023020151,2.0030171871185303,1.2312448620796204,0.03049386926669563,1.9812844395637512,0.42212021350860596,0
1,2023020158,3.938050071117994,0,0,5.68848837591227,0.49082744121551514,0.21694952777999937
1,2023020174,4.292874615282423,0.4991151690483093,0.00295221988561065,2.0070528388023376,0.1907138228416443,7.950877473105777e-4
1,2023020188,1.3615423440933228,0.37596559524536133,0,2.9642961136271397,1.1294252276420593,0.693990216253511
1,2023020206,1.5892515778541565,0.5976767539978027,0,2.6879822646230287,0.6606402397155762,0.00243640669197995
1,2023020236,2.5161728262901306,0.782076358795166,0,2.711987785114236,0.7747799754142761,0.00870902356929272
1,2023020245,2.4259183454163966,0,0.20494062331792923,2.3443208932876587,0.11894357204437256,0
1,2023020261,1.9289281964302063,0.11257576942443848,0.1188539235571302,3.8256742486099506,0.8268148303031921,0
1,2023020281,1.2308036088943481,0.25063425302505493,0.008937186770126334,1.5533725023269653,0.44650107622146606,0.03390592449195943
1,2023020296,2.5606844425201416,0.743196964263916,0.00125202047178586,1.9287648797035217,0.554316520690918,0.00281599087714952
1,2023020310,4.44773321551225,0.06825822591781616,0.04021448796105991,0.8360552787780762,0.3246358036994934,0
1,2023020327,2.62485134601593,0.9274002909660339,0,2.4414827823638916,0.712742030620575,0.00257633632432949
1,2023020344,1.8405954750740934,1.9264088869094849,5.946649117577809e-4,2.000742197036743,1.467444896697998,0.0646099103101131
1,2023020355,4.4221824407577515,1.0823684930801392,0,2.5970932263009994,0,0
1,2023020387,2.942715644836426,0.5175480246543884,0,2.9349887371063232,1.2192637920379639,0
1,2023020403,1.7905883193016052,0.2499903440475464,0,2.7409772307399036,0.8015633225440979,0.19742757287335555
1,2023020409,2.650746081402093,0.5943174958229065,0,1.9770441055297852,0,0.2263406954832636
1,2023020421,1.9639399647712708,0.633579671382904,0.06394944301070045,4.316871739486752,0.41699665784835815,0
1,2023020443,3.11693682540589,0.5287588238716125,0,2.4572630524635315,0,0
1,2023020463,3.1549082561310815,0.18730467557907104,0.261959272056334,2.792586730392536,0.6645476222038269,0
1,2023020476,2.4010317875626086,1.3244709968566895,0.1489394546718717,1.9879403132089588,0.4769803285598755,1.0941768571438817
1,2023020487,2.4263307708598494,0.5362002849578857,0.13807379193408775,1.7272618511470785,0.39794647693634033,0
1,2023020501,1.8456582427024841,0,0,3.3781577348709106,0.6417041420936584,0
1,2023020519,1.9940444231033325,1.1969515085220337,0.049588850686124,1.5987663865089417,0.5291090607643127,0.02708829927921436
1,2023020528,3.3092492205893604,0.7000917792320251,3.6126831342966973e-4,1.9755742340435396,1.1373200416564941,0.091235668967571
1,2023020549,1.9892855882644653,0.4030247926712036,0.4192147549929208,1.4770153164863586,0.8138080835342407,9.12845335758844e-4
1,2023020557,1.790935903787613,0.3385797142982483,0.01164327497259481,2.2342346906661987,0.4481988549232483,0
1,2023020587,3.2213088274002075,0.2242535948753357,0,1.434751033782959,0.5705507397651672,0.3217223554462676
1,2023020602,2.2723023110912184,1.324501872062683,0.3213362034819408,1.1548296809196472,0.24501359462738037,0.3678818094050719
1,2023020611,1.3314047455787659,0.22971081733703613,0,3.6027454778992642,0.6428239941596985,0.0539683274743015
1,2023020644,2.5573994978429297,0.0546758770942688,0.00239069625199055,1.0919512413217538,0.9653199911117554,0.37816362094167844
1,2023020656,2.593428930268338,0.09747260808944702,0,2.884129583835602,0.7136884927749634,0.00715712882134936
1,2023020671,1.765397137955087,0,0.12994246211548632,4.416616468223521,1.0621277689933777,0
1,2023020690,2.8956756591796875,1.3698726296424866,0,2.950047105550766,0.30350470542907715,0.2402208269479093
1,2023020703,1.9513945579528809,0.8198428153991699,0.3376269498779575,2.368298575967461,0.07001078128814697,0.15081088138424456
1,2023020711,1.7863551433531943,0.3026122450828552,0.05906236393683117,3.4628339409970574,0.48393964767456055,0.22180091188650342
1,2023020725,3.151405765690806,0.7509134411811829,0,3.5629911796308025,0,0.19572353893346223
1,2023020746,2.9065722227096558,0.08793950080871582,0,2.2583514542045244,0.3598671555519104,0.04040983077443485
1,2023020767,1.4695737957954407,0.1656959056854248,0,5.366589727944091,0.5300747752189636,0.25805760112548154
1,2023020787,2.9139405723655654,0.7903986573219299,0.00365766158104242,2.6182977388351842,0.7546334862709045,0
1,2023020796,2.402568280696869,0.4738009572029114,0.32378152024630613,3.851525581281103,0.25129371881484985,0
1,2023020810,1.6477807243842875,0.8285794258117676,0,2.7427938528734273,0.5518432259559631,0.00184205710033927
1,2023020819,2.2091365456581116,1.5912179946899414,0.01832847979239756,1.9063023328781128,0.49454551935195923,0.00470390038012776
