playerId,gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
8465009,2020020006,0.01179900244529723,0,0,0.8143681970395187,0,0,0.18095690268882555,0.24218779372756782,0
8465009,2020020017,0.044166474635263575,0,0,0.9823335210458686,0,0,0.5333313738730403,0.871993354301357,0
8465009,2020020035,0.0823385522898757,0,0,0.6383772390929934,0,0,0.5029707833056172,0.4567560880552578,0
8465009,2020020050,0.01375472328978121,0,0,0.8209422419464797,0,0,0.925003732623593,0.3283137408135102,0
8465009,2020020067,0.07018628182842786,0,0,0.5164177659344925,0,4.989458401785952e-4,1.1207629255639753,0.1219723091277783,0
8465009,2020020082,0.036139965977469754,0,0,0.5389309463157235,0.21617847200993418,0,0.8963344838313329,0.33703197373641236,0
8465009,2020020096,0.075840929546002,0,0,0.6726577126778348,0,0,0.7660625000525336,0.11120886490946473,0.1672413678635443
8465009,2020020112,0.01849180000441481,0,0,0.48043135581150703,1.3017276920642251,0.01987203698057728,0.10642587170080775,0.04519514706139715,0
8465009,2020020127,0.05213938795744581,0,0,0.7827312613207894,0,0,0.7160430915118414,0.25000157312446003,0
8465009,2020020145,0.07575213737576796,0,0,0.4059595463445519,0.06275704695038381,0.10256864058172488,0.30210875071705784,0.30801024199027094,0
8465009,2020020164,0.058728081114274064,0,0,0.6167844651635647,0.04302135884946037,0,1.119230619204591,0,0
8465009,2020020188,0.03526291386812332,0,0.00260427504887251,0.9716099583880611,0,0.029474056772192468,0.3098353489560153,0,0
8465009,2020020202,0,0,0,0.45847429954218777,0,3.945318197865432e-4,0.6240352448892496,0.09477543486291896,0
8465009,2020020214,0.01526587216573928,0,0,0.35749013159636744,0,0,0.405325110674401,0,0
8465009,2020020229,0.05958116197944502,0,0,1.2402580759493926,0,0,0.4076873650327068,0.03095336946565723,0
8465009,2020020242,0.030854395550125042,0,0,0.46994536044052077,0,0,1.1147034161077487,0,0
8465009,2020020257,0,0,0,0.41788883287282724,0,0.001557425736264168,0.4645444044372931,0.324831138425265,0
