gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
2021020169,0.2667490377885642,0,0,1.1794723999226886,0.04595933788944659,0.04859846909771443,0.6410142376518482,0.5434731515088719,0.06782683843537805
2021020203,0.07439459034610399,0,0,0.8784719889942413,0.41925366894451027,0.08300095200177983,1.0929142475031983,0.24606723887822038,0
2021020221,0.029399182740351158,0.05665363204322881,0,0.31421931639848427,0.16495590229891002,0.13767944371088603,0.6254064557642829,0.03307515331180987,0.00198747472112972
2021020244,0.07715765405422478,0.05493719315303068,0,1.303062583376139,0.11049996491780922,0,0.5159476228652902,0.08036240607457346,0
2021020260,0.02558019061860717,0.03646149744135828,0,0.8302419928947851,0.15640818085769537,0,0.48509562361409264,0.05539587224876605,0
2021020285,0.11738786327410622,0,0,2.2920485802025947,0,0.3138682328443375,0.3324253450054013,0.48104900722045707,0
2021020299,0.01539321342497165,0.08437329688676405,0,0.6567579244237387,0.716430161024089,0,0.304051220461675,0.45404664852201143,0.2336965406630544
2021020313,0.03376144292046579,0,0,1.3009481105998477,0,0.0017458882971754,0.4068617325366264,0.3402099067846895,0.00227970260093183
2021020321,0.0570922221829013,0,0,0.7226658480910051,0,0.03315552489269072,0.9558091288109546,0.26019875155438865,0
2021020346,0.00862944909679726,0,0,0.6707287109463211,0,0,0.4781656836739468,0.2672332160210565,6.309433219180418e-4
2021020352,0.12674619997366315,0.02038405764072379,0.0801184880881179,1.3064117414031475,0.06938723855413087,0.26699966093819527,0.2813024596931266,0.11301184842157452,0.0076501618376708
2021020368,0.1081432054736345,0.06585074388890559,0,1.119114351737037,0.22950327013631505,0.10857939413561182,0.9491293796453171,0.18147670400310717,0
2021020383,0.09370837487810098,0,0,1.4486515130204554,0.2411832196303188,0,0.6248959811017298,0.1854081760291757,0
2021020399,0.0461644054545136,0.06251735136006446,0,0.5430135988999385,0.2504057428253642,0.07142025610200012,1.1542197609182032,0.01785472365432048,0
