gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
2015020009,0.00832303108367019,0.09746939306288749,0,0.21856595463104617,0.34233730527767714,0,0.43085826094608054,0,0
2015020024,0.07380967170953734,0,0,0.12468749318086972,0.08930582552714164,0.1077488068828622,0.4700598335223247,0.09050806840481992,0.02593043202135355
2015020037,0,0,0,0.08928693426983092,0.4464409903432018,0,0.4395505587318571,0,0
2015020050,0.08831786826785851,0.03915905880654846,0,2.095444845237372,0.09424119755080868,0,0.8490251158427269,0.01933362226702238,0.11120492563517756
2015020066,0.03992477303768551,0,0,0.17623677312156594,0.11435864194548882,0,0.5201350864899178,0.08628669471207638,0.03756859619365802
2015020095,0.08752462780745184,0.04194050012456074,0,0.5154225685629115,0.33060657876810146,0,0.42100162077802505,0,0.05846861348572041
2015020112,0.16333661885656267,0.04358121325048111,0,0.3200674005944342,0.16481765712568894,0,0.4051869306516572,0.06156323482096772,0
2015020136,0.01711540926189031,0.04130955220731309,0,0.8954171345735848,0.31692685282383776,0.02729136464707187,0.6722509905877295,0,0
2015020156,0.17962729285157436,0.04752422329789891,0,0.924778929934993,0.3449461758226965,0,0.5465031978861302,0.03701406650271706,0
2015020168,0.0755409471686648,0.05388541666792643,0,0.9678288503234769,0.2626954513368793,0,0.6563307942287322,0.04371182410657604,0.06968579044222792
2015020189,0,0,0,0.7039151068467747,0,0,0.3245600652164529,0.05286578679522041,0
2015020206,0.06435107568281273,0.13997517576173377,0,0.7185592179324937,0.13997517576173377,0,0.5455139457672696,0.14607117863273275,0
2015020223,0.07403186329602048,0,0,0.9191710546495929,0.21793832622938564,0,0.44069975931478533,0.0990742581912505,0
2015020237,0.0165546842710204,0.4110719475633674,0,0.25150197260010165,0.5500535392636098,0,0.3463818953914326,0,0
2015020255,0,0,0,0.5872600577165268,0.37158743900829727,0,0.5283283715084025,0,0
2015020273,0,0,0,0.20496049581623238,0.18537483126340107,0,1.0139402046463364,0.05170037440986797,0.1515131269208705
2015020288,0.05952886345393488,0,0,1.1104857910180392,0.4453678838594594,0,0.7838325903439077,0.08822417649169176,0
2015020302,0.04649862195931177,0.02969481481479267,0,0.8057285744363807,0.4165583618277412,0,0.22710889687436092,0.06129997053463628,0
2015020309,0,0.17089839253822406,0,0.7224516122556995,0.7117796161912379,0,0.8254893542080148,0,0
2015020317,0,0.04364897171600905,0,0.9651921247221461,0.04364897171600905,0,0.4122903173423737,0.01403955284451922,0.08767282764466533
2015020331,0.10250646277659575,0,0,1.3889896319830033,0.04843040860640812,0,0.6902781410742427,0,0
2015020348,0,0,0.02308598190101066,0.3959810858553966,0,0.02308598190101066,0.13751122903148716,0.11297925979233628,0.00984704746629867
2015020364,0.1426104192256368,0,0,0.8975434327290639,0,0,0.20016746335819366,0,0
2015020378,0.02424772637043628,0,0,0.916135979211746,0.08125144025712436,0,0.3912461818060318,0,0
2015020391,0.025477981830938967,0,0,0.3316137413418281,0.10850258091050476,0.18412786348032975,0.2507095325588716,0.27328677343150476,0
2015020405,0.01551877733137224,0,0,0.43924944988100095,0.13808930296277452,0,0.3621170966608149,0,0
2015020414,0.04234807801542252,0,0,0.5523712685881496,0,0,0.623460097898853,0,0
2015020425,0.13810669562319475,0,0,1.2078098917848323,0,0,0.7847511504763963,0,0
2015020441,0.08836600028971875,0.07605714286062087,0,0.39950830272871124,0.21024477360655355,0,0.9339505770095233,0.10496023800981508,0.02578583493743227
2015020459,0.06641412300058101,0,0,0.8921697565819153,0,0,0.1516738920637173,0,0
2015020471,0.07402745834046046,0.04574061929399409,0,0.3088359071173626,0.04574061929399409,0,0.9111187199370433,0,0
2015020490,0.026791592938099018,0.02571423642157928,0,0.46917743218100455,0.12327430506899836,0,0.2265392013166708,0,0
2015020503,0.09481775600334988,0.04336277400981617,0,0.3334011997089086,0.0788078050704232,0,0.6052141881884131,0,0
2015020522,0.08199782773856,0,0,0.2638089897072872,0.05031658376539057,0,0.6527719949477885,0,0
2015020537,0.06400047228233169,0.03957079762691081,0,0.7714180090236156,0.03957079762691081,0,0.5045391030123437,0.04586730400387191,0
2015020546,0.03407017582791859,0.1853793334147097,0,0.7185204638435959,0.632006995316429,0.00798173516190793,0.2703133794278503,0,0
2015020561,0.062141096381960276,0,0,0.6530937811503488,0,0,0.9099374366681902,0.12396015403157665,0
2015020575,0.07545597991264401,0.03276692058215511,0,0.605330219236614,0.10666265795964187,0.03882566432135179,0.7556770965091021,0.054481184095478,0.0643765411717419
2015020594,0.02187886706937932,0.04214770411598363,0,0.9240796043414718,0.3291845069496343,0,0.9260295695837827,0.12731612252611957,0
2015020611,0.04596493445965485,0.039807056511810233,0,0.504004648400826,0.2623854770966543,0,1.26935861870732,0.06495326376979509,0.01595975891251794
2015020621,0.25769949388663205,0,0,0.8940383917023664,0.30477149587752284,0,0.7824831273317432,0.5962530386231836,0
2015020639,0.03384274209117523,0,0,0.6719428880037318,0.3764295767090545,0.06520435276984221,0.8865723790374798,0.2785749262492057,0
2015020650,0.07669430551545567,0,0,0.8086607140732461,0.3813150677222465,0,0.32550606350588474,0.10900602234211068,0
2015020666,0,0,8.885379409239512e-4,0.2935952197804178,0,8.885379409239512e-4,0.9176784601613499,0.1139809006649977,0
2015020688,0.03979848584259979,0.03510593154364053,0,0.7254727875292796,0.03510593154364053,0,0.30644684128075295,0,0
2015020699,0.14434242809089134,0.03653616696015453,0,0.6783920310979886,0.19339812767001022,0.00904568016085411,0.1799899370739298,0.03928624715662508,0
2015020719,0.059418883288015346,0,0,1.0736129387029798,0.3595449933464538,0,0.3584992525131635,0.04343980547073115,0
2015020738,0,0.03724916795084047,0,0.30420279504698333,0.20138962775449776,0,0.46029708577054373,0.05676443884799808,0
2015020742,0.07319749687817781,0,0,0.43755020995422306,0,0,0.4147842887376467,0.07873772213085001,0.04749257898000308
2015020750,0.10240237160448198,0,0,0.6991618134652038,0.16150529938648908,0,0.29631798929312114,0.09214570926209732,0
