gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
2012020222,0,0,0,0.35491167746325303,0,0,0.5524006885463709,0,0
2012020240,0.02106219139903295,0,0,0.33661700319744653,0.18418050336229974,0,0.10668051118627564,0,0
2012020257,0.26562494483066185,0,0,0.4505315860361338,0.04876623637743985,0,0.25860860122370344,0,0
2012020265,0,0,0,0.4347922906523904,0,0,0.6956075570977432,0,0.07695470314934941
2012020276,0.06327922631538963,0,0,0.490001872665185,0,0,0.8373612420146145,0,0
2012020291,0,0,0,0.27978728799781116,0,0,0.4304615129114129,0,0
2012020307,0.3174797607984068,0,0,0.7563833173833745,0,0,0.27076468918416224,0,0
2012020315,0.19661073496708195,0,0,0.27595843950769583,0.1432065875582783,0,0.5577387956138782,0,0
2012020327,0.2760009082209014,0,0,0.8467392657067395,0,0,0.5834456203848388,0,0
2012020360,0.0232903459643519,0,0,0.40959724829604216,0,0,0.4047466833475798,0,0
2012020378,0.3091700893342848,0,0,0.7438507986318244,0,0.4454685505696476,0.21747499420814914,0.03035760396863338,0
2012020393,0,0,0,0.1062890195400189,0,0,0.39954338882648216,0,0
2012020411,0,0,0,0.1509725092745192,0,0,0.3068325367292438,0,0
2012020422,0.16510174433557662,0,0,0.3936818348071759,0,0,1.044956371166702,0,0.03887749829798811
2012020431,0.07206106989873698,0,0,0.25522458640363255,0,0,0.5353774283850967,0,0.09230340922725176
2012020446,0.13493309872015297,0,0,0.4541615930795548,0.3082495852123143,0,0.6398757687695352,0.08490370769834509,0
2012020482,0,0.0696573724922998,0,0.5315344495769746,0.3583456956260883,0,0.5288189856976401,0,0
2012020492,0,0,0,0.12884127547371257,0.06834651206317602,0,0.28747526858130784,0,0
2012020508,0.35806105557339696,0,0,0.5700647349407776,0.3621092926253192,0,0.3783727987703193,0,0.05813339231206082
2012020524,0.02290330104890253,0,0,0.17155768210024613,0.35077644572202055,0,1.109746416965578,0,0.07171403243988882
2012020533,0.13885495071740026,0,0,0.341354239457929,0,0,0.10662055526574733,0,0
2012020546,0.06066033916705359,0,0,0.18162939379290496,0,0,0.6703161405761098,0,0
2012020565,0.3078870986434523,0,0,0.796445509922032,0,0,0.07766438997169114,0,0
2012020577,0.3895817934257438,0,0,1.0608888977351623,0,0,0.2166847386132719,0,0
2012020583,0.4823601234069648,0,0,0.7815183020905625,0,0,0.72771579838616,0,0
2012020599,0.19458840619378476,0,0,0.8332966621357959,0,0,0.37684880996239967,0,0
2012020615,0.16630765219661028,0,0,0.6623198323468111,0,0,0.5500050628904871,0,0
2012020634,0,0,0,0.29106323100379256,0,0,0.31061303030365955,0.08399229629177345,0.02826016437445078
2012020649,0.01840987032477801,0,0,0.24284610814015964,0,0,0.4364803622451078,0.11138008639460584,0
2012020665,0.07565516606753019,0,0,0.6673933087028551,0.05488433882034739,0,0.7501874802953777,0,0.02965972967821875
2012020669,0,0,0,0.29011575738207296,0.13525272094442295,0,0.463813788191189,0.04579219738438465,0
2012020683,0.08391863338478302,0,0,0.3247850931946881,0,0,0.8441176564897014,0.06259763019258063,0
