gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
2020020002,0.374414386457983,0,0,0.6995870528094728,0,0,0.11896666342070833,0.11922085524269511,0
2020020019,0.18021065492822097,0,0,0.20245369431447408,0,0,0.9143729435997994,0,0
2020020033,0,0,0,0.8131085460265296,0,0,0.17267976180367972,0,0
2020020048,0.11528979465658917,0,0,0.21414468902330686,0,0,0.4342713486594042,0,0
2020020063,0.07069668894041065,0,0,0.25953625407351544,0,0,0.1747949795218805,0,0
2020020077,0.15267416066596326,0,0,0.23239301265360207,0,0,0.2520111704516905,0,0
2020020097,0,0,0,0.25300613694377067,0,0,0.777909774466818,0,0
2020020113,0.05378045329810551,0,0,0.34198171712657033,0,0,0.16845972560763012,0,0
2020020129,0,0,0,0.1763820865108238,0,0,0.15267257123913391,0,0
2020020146,0,0,0,0.2121642296120061,0.03732827195339994,0,0.342060773777898,0,0
2020020160,0.07976344079543407,0,0,0.4780110230268639,0,0,0.3122491648604913,0,0
2020020175,0,0,0,0.36826637172148186,0,0,0.24079998868255206,0,0
2020020198,0.02522523683199961,0,0,0.15481745328303298,0,0,0.14191699984320122,0,0
2020020204,0.12863547131933492,0.0938456768821276,0,0.3223635381432699,0.12395585971674561,0,0.19930889034232765,0,0
2020020217,0.09453274323237953,0,0,0.21193929893580307,0,0,1.0318095182664024,0,0
2020020232,0.15571201042784014,0,0,0.466801519413342,0,0,0.38610102914054195,0,0
2020020256,0.02897694120375878,0,0,0.9151103388875316,0,0,0.17642543158817586,0,0
2020020271,0.07848914186197155,0,0,0.39317466281899915,0,0,0.6553887724084286,0,0
2020020286,0.2137949245244078,0,0,0.3765730267439731,0,0,0.05832604831422645,0,0
2020020296,0.08220092566747834,0,0,0.8440328181303683,0,0,0.27460551408829836,0,0
2020020314,0.16970078019536716,0,0,0.6396876679322936,0,0,0.3408731736181548,0,0
2020020329,0.03957666845035711,0,0,0.2201782838290841,0,0,0.3028527842083153,0,0
2020020347,0.09373915916740128,0,0,0.19747525999775928,0,0,0.4117466038661055,0,0
2020020367,0.018691287436784998,0,0,0.17487018912813374,0,0,0.3235282617129126,0,0
2020020376,0.06843415465526545,0,0,0.39610419126231916,0,0,0.4127266410563492,0,0
2020020394,0,0,0,0.503221881264249,0.31196165913371315,0,0.35269036078981764,0.11354556599987815,0
2020020407,0,0,0,0.1967796392959676,0,0,0.44878922974105784,0,0
2020020421,0.03284734604338062,0,0,0.30057903465341584,0,0,0.07802406573755026,0.41453985862970044,0
2020020434,0.02889057903979752,0,0,0.06527708771328199,0,0,0.6731551595290488,0,0
2020020448,0.09105028613077745,0,0,0.24947006604479033,0,0,0.10294785708226997,0,0
2020020471,0,0,0,0.36361735321060484,0,0,0.23024063910025233,0,0
2020020486,0.03970588567649672,0,0,0.1626566063875257,0,0,0.4078744023980782,0,0
2020020507,0.08345251943094137,0,0,0.18405405541809172,0,0,0.34422183356365094,0,0
2020020522,0.13680900225944123,0,0,0.5900717317902815,0,0.03089443362687761,1.2751208478315972,0,0
2020020531,0.07084907295831458,0,0,0.26832077284387323,0,0,0.47266091756609596,0,0
2020020543,0.23880709010079207,0,0,0.6759033840246902,0,0,1.0863106919173788,0.04118958029165496,0
2020020559,0.25240222416226465,0,0,0.5015060061030702,0,0,0.02581052537167996,0,0
2020020574,0,0,0,0.08328064631962984,0,0,0.5531559524944478,0,0
2020020589,0.21423608836378266,0,0,0.7587949704064479,0,0,0.28176102617320326,0,0
2020020599,0.04901547697525398,0,0,0.21171580392841027,0,0,0.20347546606810385,0,0
2020020616,0,0,0.06720075698094881,0.00974993057885067,0,0.06761792113559438,0.14633815971116565,0.16188935086505585,0
2020020630,0.18268724547962267,0,0,0.2599667604635562,0,0,0.4131812010735032,0.04214512907123695,0
2020020644,0,0,0,0.2870193156561286,0,0,0.3876117598909439,0.17619898127209022,0
2020020659,0,0,0.3004874145202311,0.08154087810890809,0.04465299862419978,0.3004874145202311,0.46164633696564866,0,0
2020020679,0.09116958440684296,0,0,0.3449937838737525,0,0,0.0917299802719816,0.3383297122722383,0
2020020694,0.0940522164273116,0,0,0.15831377207947062,0,0,0.3845190667470112,0,0
2020020706,0,0,0,0.4607166123560993,0,0,0.2160493309558857,0.0986340491569585,0
2020020718,0.06211469697649056,0,0,0.17830787646895965,0,0,0.49132092305662434,0,0
2020020731,0,0,0,0.2984445438525908,0,0,0.02556334357260749,0,0
2020020756,0.22669533234572048,0,0,0.5561837667651962,0,0,0.19472428163071076,0.05696305712939032,0
2020020772,0,0,0,0.2304761285507564,0,0,0.6017539504436856,0.07020493523429497,0
