gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
2023020029,0.00334179401397705,0,0,0.03477048873901367,0,0,0,0,0
2023020044,0.22301238775253296,0.07690250873565674,0,0.3163146376609802,0.2946901321411133,0,0.7939697504043579,0,0
2023020054,0,0,0,0.34869861602783203,0,0,0.08733552694320679,0,0
2023020094,0.03888827562332153,0,0,0.05574166774749756,0,0,0.47562551498413086,0.21096044778823853,0
2023020110,0.13807058334350586,0,0,0.17732089757919312,0,0,0.052565455436706536,0,0
2023020129,0,0,0,0.09583395719528198,0,0,0.0535467267036438,0,0
2023020239,0,0,0,0.01522529125213621,0,0,0.23299956321716309,0,0
2023020257,0,0,0,0.37885552644729614,0,0,0.05192279815673828,0,0
2023020272,0.02074140310287475,0,0,0.3248749375343323,0,0,0.2961571216583252,0,0
2023020298,0,0,0,0.4644322991371155,0,0,0.381702721118927,0,0
2023020320,7.052421569824219e-4,0,0,0.14853346347808838,0,0,0.1826784610748291,0,0
2023020335,0.2564449906349182,0,0,0.36379528045654297,0,0,0.2993389368057251,0,0
2023020501,0.19870084524154663,0,0,0.20209306478500366,0,0,0.8284987807273865,0,0
2023020511,0,0,0,0.03812897205352783,0,0,0.4110345244407653,0,0
2023020545,0.07697981595993042,0,0,0.3186632990837097,0,0,0.13508403301239014,0,0
2023020563,0,0,0,0.32772910594940186,0,0,0.00484955310821533,0,0
2023020569,0.06649225950241089,0,0,0.30190038681030273,0,0,0.6429523825645447,0,0
2023020583,0,0,0,0.08482813835144043,0,0,0.02135449647903442,0,0
2023020615,0.0716736912727356,0,0,0.32187408208847046,0,0,0.6485869288444519,0,0
2023020632,0,0,0,0.21340882778167722,0,0,0,0,0
2023020640,0,0,0,0.10311239957809445,0,0,0.02938705682754516,0,0
2023020660,0,0,0,0.025419056415557837,0,0,0.12673687934875486,0,0
2023020688,0.09263545274734496,0,0,0.37131333351135254,0,0,0.03323489427566525,0,0
2023021310,0,0,0,0.0666666030883789,0,0,0.8389002680778503,0,0
