gameId,ixGF_ev,ixGF_pp,ixGF_sh,oxGF_ev,oxGF_pp,oxGF_sh,oxGA_ev,oxGA_pp,oxGA_sh
2023020016,0.03966522216796873,0,0,0.3951212167739868,0,0,0.20374470949172974,0,0
2023020030,0.08124560117721558,0,0,0.5063545107841492,0,0,0.5351206660270691,0,0
2023020047,0.229392409324646,0,0,0.6412798762321472,0,0,0.16543489694595337,0,0
2023020062,0.18907386064529416,0,0,0.278340458869934,0,0,1.2350151538848877,0,0
2023020106,0,0,0,0.21270638704299927,0,0,0.5882917642593384,0,0
2023020112,0.14516866207122803,0,0,0.2238481640815735,0,0,0.5261536240577698,0,0
2023020128,0.3779025673866272,0,0,0.4453502893447876,0,0,0.1354004144668579,0,0
2023020156,0.24047166109085083,0,0,0.7976507544517517,0,0,0.331914484500885,0,0
2023020171,0,0,0,0.19991940259933472,0,0,0.44509899616241455,0,0
2023020189,0.04711389541625975,0,0,0.10146111249923705,0,0,0.5088144540786743,0,0
2023020203,0,0,0,0.14483481645584106,0,0,0.013085544109344479,0,0
2023020209,1.33514404296875e-4,0,0,0.09001845121383667,0,0,0.5377840995788574,0,0
2023020226,0.03111439943313597,0,0,0.20254498720169067,0,0,0.5147887468338013,0,0
2023020237,0.02734434604644775,0,0,0.5890358686447144,0,0,0.00384622812271118,0,0
2023020250,0.23742300271987915,0,0,1.0335375666618347,0,0,0.4404054284095764,0,0
2023020278,0.04581886529922485,0,0,0.047175526618957506,0,0,0.4369523525238037,0,0
2023020292,0,0,0,0.19592827558517456,0,0,0.11351054906845091,0,0
2023020300,0,0,0,0.0639193058013916,0,0,0.12307101488113403,0,0
2023020314,0.27252185344696045,0,0,0.6501666307449341,0,0,0.5953052639961243,0,0
2023020326,0.01638847589492798,0,0,0.2231884002685547,0,0,0.3182564377784729,0,0
2023020340,0,0,0,0,0,0,0.15394693613052368,0,0
2023020355,0,0,0,0.07837295532226561,0,0,0.36538082361221313,0,0
2023020370,0,0,0,0.11885398626327515,0,0,0.5858435034751892,0,0
2023020427,0,0,0,0.23773694038391113,0,0,0.04904401302337645,0,0
2023020459,0.12267303466796872,0,0,0.35670214891433716,0,0,0.20407968759536743,0,0
2023020509,0.02514302730560302,0,0,0.05282086133956908,0,0,0.46617645025253296,0,0
2023020914,0,0,0,0.03030121326446532,0,0,0.6416669487953186,0,0
2023020966,0,0,0,0.03406530618667602,0,0,0.1850014328956604,0,0
2023020972,0,0,0,0.11421424150466919,0,0,0.36259788274765015,0,0
2023020989,0,0,0,0.02055507898330688,0,0,0.2535168528556824,0,0
2023021004,0.5139144062995911,0,0,0.6950863599777222,0,0,0.44617360830307007,0,0
2023021035,0.00698292255401611,0,0,0.00698292255401611,0,0,0.36250627040863037,0,0
2023021051,0,0,0,0.00579863786697387,0,0,0.17473351955413818,0,0
2023021088,0.10467833280563354,0,0,0.1329597234725952,0,0,0.46635162830352783,0,0
2023021293,0.1281546950340271,0,0,0.33519309759140015,0,0,0.6994015574455261,0,0
2023021309,0.03202956914901733,0,0,0.12247240543365477,0,0,0.6112819314002991,0,0
